symbol,max_run_gain_pct
SBET,148.56194251734388
GITS,144.0762711864407
HCTI,95.76622181316155
SCWO,79.86996749187298
TAOP,79.72103004291846
CHAI,75.86206896551727
NRXS,74.32432432432432
ASBP,72.23910840932119
TONX,69.23076923076923
BOSC,63.99999999999999
ALZN,57.34463276836159
RVMDW,53.846153846153854
BON,53.12499999999998
GVH,53.100775193798455
NVVE,51.95934959349593
BDRX,51.908396946564885
ZSTK,50.9433962264151
KBSX,49.23857868020305
JFBR,45.138888888888886
PL.WS,43.30403309203723
TLSIW,43.10344827586208
BLRX,43.01587301587302
SAGT,41.94444444444445
SPRO,41.26845715614464
CODI,40.71428571428572
SLE,40.05665722379603
PLRZ,39.94910941475827
APVO,39.91520290732888
VIVS,38.97435897435897
ORIO,38.27814569536425
BAOS,38.197899391929255
NUAIW,37.74104683195594
FRGT,37.22943722943721
SORA,36.14457831325299
LVWR,35.897435897435905
PASG,35.88269120184015
LNZA,35.56019485038276
LRHC,35.530303030303024
AIFU,35.28806584362141
PLX,35.270531400966185
CTMX,35.099337748344375
ABTC,34.90320716555908
WOK,34.64978902953586
UHG,34.32835820895526
BGLC,34.29951690821256
BOLT,33.94117647058823
DFLI,33.661670235546026
CLIK,33.34992533598804
MIRA,33.06451612903225
ASST,33.051103719383136
ATHE,32.93413173652697
SINT,32.87671232876712
VOR,32.78787878787877
PHIO,32.64285714285715
QNTM,32.276946140787956
SLXN,32.02681794739557
FEED,31.428571428571452
LICN,31.227436823104693
IMNN,31.135707410972092
GRI,30.921052631578938
AVTX,30.541871921182274
KUST,30.484218780631235
BTAI,30.415881756267193
TLYS,30.393300116611897
RCON,30.15075376884422
TNMG,30.02717391304348
BW.PRA,30.000000000000004
NRXP,29.665071770334926
CING,29.41974719171716
NVNI,29.242454527283623
RVYL,29.19755075733159
HIMZ,29.166666666666675
HOTH,29.16156330030062
CETX,29.05027932960893
WBUY,29.037037037037038
OXBR,28.44919786096256
CYCU,28.411962931760737
MDCXW,28.409090909090917
DOMH,28.104664236312217
GCTK,28.053691275167793
AMPX.WS,28.000000000000004
PMAX,27.808032675289308
DGXX,27.564102564102555
VVPR,27.54880694143167
AMST,27.39018087855296
HWH,27.09677419354839
AEON,27.085889570552133
NCEL,27.05882352941178
BIAF,27.004030452306328
DFSC,26.923076923076916
LYRA,26.436781609195382
CGTX,26.282237032744128
MBAI,26.268728854519075
HIND,26.25596726528756
EDBL,25.68627450980394
BTCS,25.373134328358216
VSME,25.0
CURR,24.784000000000006
GWH,24.757281553398048
HYLN,24.462098642833485
