symbol,max_run_gain_pct
HIND,342.18857536132134
SLSN,327.27272727272725
XXII,131.40495867768593
MKDW,96.06986899563319
DFDV,86.61710037174718
PRFX,81.05263157894737
ELAB,77.89855072463769
VIVS,77.77777777777777
BGMS,71.07679465776293
GRI,55.20833333333335
RBNE,54.59459459459457
MRM,54.55555555555556
BIAF,52.44568015652354
BON,50.55555555555556
ZEO,50.34482758620691
OMEX,48.789531079607414
RVMDW,47.13216957605986
LICN,47.077922077922075
QNRX,46.22222222222223
SXTP,44.927536231884076
SXTC,44.60419765328045
FEED,44.36568457538996
FRGT,43.51851851851851
AIM,41.87050359712228
CYCU,41.51970389723494
ALDX,40.35087719298247
PCSA,40.195702225633156
JYD,38.449111470113074
STI,37.307032590051456
IPDN,37.27272727272726
SBLX,36.70824162386894
SCWO,36.15384615384614
XELB,36.14457831325299
GDHG,36.12244897959185
NIOBW,35.849056603773576
VTAK,35.5392936684696
DSGN,35.2112676056338
CNTX,34.978038067349914
JFBR,34.074074074074076
SLSR,33.4928229665072
HYAC.WS,33.22222222222224
TE.WS,32.916666666666686
FGI,32.69749118805723
WTF,32.53266666666666
KUST,32.03124999999998
ACRV,31.8840579710145
ABVC,31.670131670131685
SPCB,31.660383728126916
NAAS,30.952380952380953
RJET,30.880355599456742
BTOG,30.56943056943058
CWD,30.417058639071804
WHLR,30.35714285714286
ATYR,30.216049382716047
AURE,29.97222222222222
DDC,29.80049875311721
PHIO,29.74976830398517
NEOVW,29.670329670329654
HIMS,29.535999999999984
ARTV,29.292132615982645
QTTB,29.207792207792217
BMRA,29.06493506493506
WNW,28.997093023255815
LNZA,28.551724137931057
SUNE,28.481012658227822
HIMZ,28.477611940298498
HTCO,28.44036697247705
CNF,28.000000000000004
BULLW,27.522935779816503
LUCY,27.46192893401016
AGMH,27.4468085106383
CLRO,27.298230470435914
TMC,27.169811320754732
SNGX,27.067632850241562
MOBBW,26.793460126793445
CRMLW,26.633333333333354
GRDX,26.606796971297776
STSS,26.108374384236477
CNTN,25.6
FWDI,25.361155698234338
APVO,25.0
MDCXW,25.0
PL.WS,24.979166666666664
DGXX,24.841121495327112
GIBO,24.750000000000007
VCICW,24.717765894236486
MSOX,24.52830188679245
OPTXW,24.48377581120944
CANF,24.431818181818187
FLX,24.040165386887182
MSGM,24.0
SONM,24.0
DFSC,23.91304347826089
XXI,23.817639539838087
NWTG,23.789473684210517
CLIK,23.76457523597999
TCRT,23.701948003851548
RLYB,23.62660057827344
IONX,23.541889950770024
NUAI,23.47354138398916
