symbol,max_run_gain_pct
VIVS,219.81029810298102
INAB,142.9081814933905
CJMB,128.95322939866367
QNTM,105.29411764705885
QVCGA,101.6
BDRX,97.70114942528735
ATPC,85.83838383838385
BLNE,85.32137078982205
EMPD,81.82111436950146
CYCU,73.56164383561645
NVVE,72.28915662650601
TH,71.67968749999997
TRON,70.24324324324324
MBRX,68.9111111111111
CHAI,65.33333333333333
ALZN,64.91228070175438
HYFT,63.58008075370121
BTOG,63.10794780545672
GSUN,61.87290969899664
EYPT,54.82695810564662
ADIL,53.949882009214534
ABVC,51.537037037037024
SLDB,51.26050420168069
PGY,51.04496516782775
MSW,47.84394250513346
WOK,46.896551724137936
NVNI,45.88066483319382
CPIX,45.73991031390135
BCG,42.543859649122815
PRFX,42.16867469879517
ACON,41.74041297935103
GHRS,41.455273698264364
MDCXW,40.625
AREC,39.28571428571428
EDBL,38.84057971014494
WAFU,37.56476683937824
DFSC,37.37628216663666
ZBAI,37.06293706293706
TNXP,36.31406761177753
BCTX,36.103756708407886
RPID,35.26405451448041
RNAZ,34.29752066115703
ESGL,34.09702763584419
TNMG,34.00000000000001
CETX,33.95348837209302
FEED,33.41671878257244
ALUR,33.39768339768341
EQ,33.18055555555554
IRS.WS,32.910745322564175
ALLO,32.6007326007326
WBX,32.45128205128207
IMSRW,32.45033112582782
XHLD,32.402234636871505
FLYE,32.117647058823515
OSTX,31.573943795870242
REBN,31.23287671232877
UGRO,30.952380952380977
CYN,30.86419753086418
SBLX,30.46256424503404
WLDSW,30.320014463930555
HWH,30.266343825665864
PCLA,30.236794171220403
NEUP,30.177514792899384
CMMB,30.15075376884422
FBGL,29.94252873563219
TLSIW,29.34782608695652
MFI,29.268292682926834
FLYX,29.268292682926813
MNTS,28.534704370179952
WRD,28.528428093645488
ENVB,28.142423946004126
BKHAR,27.853881278538807
SINT,27.350427350427363
BNAI,27.27605788605969
ORGO,27.27272727272725
TAOP,27.160493827160504
UPC,26.78288431061806
SEGG,26.250204951631417
AMST,25.388714733542315
GNSS,25.09225092250924
DC.WS,25.0
GNPX,24.980000000000004
ICU,24.737063525452264
XNET,24.709302325581394
CGC,24.22907488986783
BULLW,24.0
CBIO,23.618784530386726
CNSP,23.524962178517384
PEPG,23.511235955056176
NEOVW,23.134328358208943
RANI,23.121387283236984
NWTG,23.120145430507357
MNDR,22.92464878671776
IVVD,22.9050279329609
KRKR,22.66112266112268
SBET,22.51023192360162
SLXN,22.483757588667586
RDHL,22.448979591836714
RILY,22.395833333333325
EVAX,22.352941176470598
