symbol,max_run_gain_pct
RADX,210.41369472182598
PCSA,112.83582089552237
WOK,105.66981656475822
PFSA,102.46575342465754
GURE,96.46153846153847
PYXS,94.41624365482235
RILYL,87.68718801996671
CETX,82.68398268398269
BDRX,79.08082408874803
BEAT,78.88198757763973
BKHAR,72.54901960784315
CV,58.992094861660085
AXIL,58.50945494994437
PLRZ,55.279503105590045
PCLA,54.03225806451613
VMAR,53.741804205290535
PSNYW,53.15614617940201
ARTL,51.955307262569846
AHMA,51.03969754253308
WHLR,49.863013698630134
BTTC,49.78070175438598
DFLI,49.42528735632183
EB,48.494983277591984
DRCT,45.91549295774649
ANL,45.26315789473683
WVE,45.153374233128815
MLEC,45.0755840586349
CANF,44.20410427066002
QTTB,44.01544401544402
DZZ,43.933414438740684
RUBI,43.726235741444874
AMCI,43.50230414746545
DRMA,43.349753694581295
FLYE,43.23144104803494
PHGE,42.65536723163841
CBIO,40.610786224821304
CHR,39.77695167286246
LHAI,39.600000000000016
BGLC,37.9032258064516
CGTL,37.85195936139334
VSME,37.529137529137515
SQFT,36.98630136986301
NAAS,36.597667638483955
IBIO,36.41618497109826
ASPC,36.35714285714287
NCEW,36.26373626373627
INDP,36.18507202095156
JZXN,35.897435897435905
PETS,35.19553072625698
GALT,35.089136490250716
BIXI,34.92871485943774
XBP,33.77011494252873
GLXG,32.865168539325865
ELOG,32.64248704663213
QIPT,32.30769230769231
TWG,32.14953271028038
BQ,31.45539906103285
LGHL,31.17647058823532
INAB,31.159420289855078
BBGI,31.132075471698116
CMCT,31.05641511108481
LIXT,30.541871921182274
BJDX,30.35714285714284
FEBO,30.14705882352939
PMI,30.100334448160538
SUGP,30.03797468354432
NCI,29.87804878048781
TOPS,29.87012987012987
ATPC,29.841269841269845
RDI,29.824561403508774
GOVX,29.44090587402688
HUBC,29.372304743651178
CRBP,29.136690647482013
CYN,28.881987577639755
LONA,28.57142857142856
IVF,28.514056224899598
AMST,28.435344827586206
AIM,28.333333333333343
SIDU,28.18791946308725
HWH,27.601809954751122
CNEY,27.485380116959067
BNAI,27.472656021524223
RYM,27.434456928838948
WKHS,27.377777777777766
RDAC,26.95086705202312
PBM,26.942307692307676
MNTS,26.833976833976834
CAMP,26.57450076804917
DTCX,26.326530612244902
MTVA,26.21359223300972
ELAB,25.95078299776288
XCUR,25.8660508083141
MKDW,25.493716337522443
BNRG,25.247198417930107
WNW,25.0
KYTX,24.48598130841122
HIND,24.355263157894736
SPHL,24.324324324324298
ORKT,24.254975250025247
EDHL,24.168514412416854
