symbol,max_run_gain_pct
JSPR,132.40774423022512
SXTP,127.15231788079473
HOTH,106.09756097560977
BLBX,90.28571428571428
NCEL,88.03827751196174
OSTX,87.01923076923077
IVVD,76.78118515102608
FAMI,76.54502648616834
DWTX,72.1774193548387
PHIO,67.67123287671232
MDCXW,67.42857142857144
JG,66.78743961352657
ARBE,66.19499510317111
ALUR,65.39961013645224
IMRX,63.253750124176314
CRMLW,62.142857142857146
EKSO,59.302325581395365
ELAB,59.113300492610854
GDTC,55.068679759337044
ABTC,54.572638923498616
DMRC,54.31284621471908
AGPU,53.40662070678841
FGL,50.0
BAOS,49.88558352402745
YIBO,49.55752212389379
XXII,49.28425357873212
CURR,48.75000000000001
LODE,48.5001485001485
PALI,47.480446927374295
HCTI,47.115384615384606
MGIH,46.66666666666666
VRME,45.48198198198197
REVB,44.888888888888864
SEED,44.848648648648634
LIDR,43.67346938775509
SLS,43.043478260869584
CDT,42.898550724637666
FOXX,42.599999999999994
SLXN,42.1578947368421
GLXG,42.1259842519685
MNDR,41.58163265306123
GURE,41.176470588235304
BOXL,40.7021759444667
AEI,40.314136125654464
ANVS,39.96598639455784
CNSP,39.92161254199329
AEON,39.70382788488405
HOUR,39.46852804310554
BNZI,38.23284245623783
XTIA,37.77777777777778
BIAF,37.6492095924293
FRGT,36.714975845410635
VTAK,36.396588486140736
NAK,36.320174839502805
RVMDW,36.11764705882352
EVAX,35.946462715105156
BMRA,35.44668587896253
IRS.WS,35.29411764705881
NUS,34.77611940298506
NTRBW,34.75177304964539
EDBL,34.73333333333335
BNGO,34.70790378006874
HWH,33.042053522665206
SDST,32.60869565217392
JFBR,32.231404958677686
NEOVW,32.03125
RVSN,31.612903225806456
VSME,31.499999999999993
BMEA,31.472081218274116
QNTM,31.33159268929504
MFI,31.25
AMLX,31.200000000000006
LITM,31.054131054131062
PRZO,30.97826086956521
USEG,30.85230410505
SHMDW,30.681818181818166
QNRX,30.557176196032664
VSA,30.359783144406126
NA,30.27397260273972
ASST,30.266055045871543
YHGJ,30.154815728181926
AIMD,29.77189302569481
BTCT,29.724770642201825
MCRB,29.56000000000001
KUST,29.365469749139205
CMCT,29.18060200668897
LEDS,28.939393939393952
FUBO,28.891337714982868
ACXP,28.888888888888875
HSDT,28.870292887029294
CMPX,28.763636363636348
ZKIN,28.676470588235283
PRFX,28.65168539325842
ZEO,28.614457831325304
SNGX,28.551020408163264
AURE,28.508771929824572
SKBL,28.491341991342
BLNE,28.31858407079646
SNTG,28.310756972111562
NVNI,28.0905752753978
