symbol,max_run_gain_pct
ASTI,288.2352941176471
TRON,217.36526946107784
APVO,204.0608108108108
ALT,178.04459691252146
PCSA,79.72972972972974
DFSC,78.1361323155216
HCTI,73.20261437908498
CHNR,73.109243697479
PRFX,72.85714285714286
IRD,69.6969696969697
NUWE,69.60902861749297
ADIL,69.47291361639824
LGHL,67.7524429967427
IPW,66.92426584234931
ACXP,65.7375320174778
NCNA,63.25991189427312
ZJK,59.09090909090908
HBNB,58.55072463768114
GNPX,57.803254437869846
LUCY,57.017021276595734
CD,56.51173708920187
NUAIW,56.13553113553114
LCFY,55.8659217877095
JZXN,51.38461538461539
TAOX,51.19047619047619
KZIA,50.75471698113208
RVYL,50.30946065428825
ESLA,49.99122807017544
LMBO,49.32802389248383
SONM,48.51485148514851
INDP,48.058591025342956
ASBP,47.950219619326504
BKHAR,45.98540145985402
HSDT,45.54028782827872
FGL,45.42516663300342
QCLS,44.98141263940521
IPDN,44.84962406015036
NAAS,44.45658773527625
ELAB,44.436213991769534
MGLD,44.29572976418099
KPRX,43.57798165137614
VTAK,43.20079522862823
ACTU,43.03030303030304
ZENA,40.000000000000014
XCUR,39.303482587064664
EKSO,38.92045454545454
BRN,38.857142857142854
TELO,38.349999999999994
CURR,37.995787995788
HIND,37.639198218262806
BNKK,36.8128272251309
CYCU,36.807249912861636
LSE,36.783590963139126
CMBM,36.59999999999999
FLD,35.78947368421053
NA,35.23009192204552
MNTS,35.17241379310345
STKH,35.16949152542372
TWG,34.430923407301364
STSS,34.42291666666668
AGMH,33.89121338912133
WBX,33.873219771013694
GCTK,33.851674641148335
CREG,33.80281690140845
RBNE,33.75668789808919
CTOR,33.60799999999999
BDRX,33.599831685251424
LOOP,33.514986376021795
BBLG,32.881355932203384
BGMS,32.736318407960205
NUAI,32.58480649784998
DFLI,32.5503355704698
SUGP,32.14285714285716
MSW,32.11382113821137
CYN,31.763285024154598
PL.WS,31.499999999999993
BIAF,31.079682649189387
AYTU,30.714285714285737
DWSN,30.59936908517349
WBUY,30.099009900990104
HYFT,30.03749479238995
PLRZ,29.778672032193153
AGEN,29.708737864077662
BEEM,29.239766081871355
IMRX,29.200000000000003
KBSX,29.16666666666665
LICN,28.767123287671236
ICON,28.755364806866957
BIYA,28.560208341945348
OXBR,28.350515463917535
ZDGE,28.07017543859649
RAY,27.937915742793784
PHAT,27.73972602739727
INTS,27.450980392156854
NTRBW,27.37430167597763
ICU,27.365787079162864
TE.WS,27.28551336146272
AIHS,27.08376421923475
JFBR,27.06769019953299
IRS.WS,26.712328767123307
