date,regime,num_trades,num_unique_symbols,num_trades_ma30,num_unique_symbols_ma30,win_rate_pct,total_pnl,regime_detected
2025-02-18,BREAKOUT,80,9,75.4,9.666666666666666,78.75,2689.58,TRANSITION
2025-02-19,BREAKOUT,177,13,79.93333333333334,10.033333333333333,34.463276836158194,439.0200000000001,TRANSITION
2025-02-20,BREAKOUT,63,7,80.8,9.8,55.55555555555556,179.06000000000003,TRANSITION
2025-02-21,BREAKOUT,31,6,80.9,9.666666666666666,41.935483870967744,-530.7,TRANSITION
2025-02-24,BREAKOUT,37,8,80.16666666666667,9.5,56.75675675675676,546.1800000000001,TRANSITION
2025-02-25,BREAKOUT,48,12,75.36666666666666,9.4,45.83333333333333,562.6599999999999,TRANSITION
2025-02-26,BREAKOUT,66,9,74.36666666666666,9.366666666666667,27.27272727272727,-4103.18,TRANSITION
2025-02-27,BREAKOUT,39,6,73.86666666666666,9.133333333333333,69.23076923076923,-463.14,TRANSITION
2025-02-28,BREAKOUT,94,10,75.5,8.966666666666667,9.574468085106384,-9449.6,TRANSITION
2025-03-03,PULLBACK,48,5,75.4,8.933333333333334,43.75,340.0999999999999,TRANSITION
2025-03-04,PULLBACK,65,6,75.36666666666666,8.866666666666667,73.84615384615385,1969.14,TRANSITION
2025-03-05,PULLBACK,39,6,75.76666666666667,8.833333333333334,41.02564102564102,-1147.27,TRANSITION
2025-03-06,PULLBACK,123,3,75.83333333333333,8.633333333333333,91.05691056910568,2182.04,TRANSITION
2025-03-07,PULLBACK,86,5,72.13333333333334,8.466666666666667,62.7906976744186,-1561.37,TRANSITION
2025-03-10,PULLBACK,36,6,66.53333333333333,8.233333333333333,36.11111111111111,-1596.0600000000004,PULLBACK
2025-03-11,PULLBACK,127,6,68.93333333333334,8.133333333333333,16.535433070866144,-5015.7300000000005,PULLBACK
2025-03-12,PULLBACK,79,9,65.4,8.2,63.29113924050633,727.2299999999998,PULLBACK
2025-03-13,PULLBACK,36,8,62.56666666666667,8.233333333333333,50.0,-402.24,PULLBACK
2025-03-14,PULLBACK,28,9,62.266666666666666,8.2,75.0,170.42000000000007,PULLBACK
2025-03-17,PULLBACK,111,8,64.36666666666666,8.166666666666666,72.07207207207207,1781.2599999999995,PULLBACK
2025-03-18,PULLBACK,27,9,63.4,8.166666666666666,44.44444444444444,-736.8500000000001,PULLBACK
2025-03-19,PULLBACK,74,9,64.63333333333334,8.333333333333334,77.02702702702703,1034.85,PULLBACK
2025-03-20,PULLBACK,19,7,63.36666666666667,8.333333333333334,47.368421052631575,-319.83,PULLBACK
2025-03-21,PULLBACK,35,9,62.93333333333333,8.266666666666667,68.57142857142857,-327.23999999999995,PULLBACK
2025-03-24,PULLBACK,18,8,62.333333333333336,8.2,77.77777777777779,251.76,PULLBACK
2025-03-25,PULLBACK,58,4,58.36666666666667,7.933333333333334,50.0,227.21999999999983,PULLBACK
2025-03-26,PULLBACK,232,10,65.23333333333333,8.0,88.36206896551724,1962.9,PULLBACK
2025-03-27,PULLBACK,53,9,66.4,8.0,62.264150943396224,-882.34,PULLBACK
2025-03-28,PULLBACK,36,7,66.63333333333334,7.866666666666666,47.22222222222222,-261.93,PULLBACK
2025-03-31,PULLBACK,32,6,66.56666666666666,7.633333333333334,62.5,0.039999999999992,PULLBACK
2025-04-01,PULLBACK,24,5,64.7,7.5,29.166666666666668,-1133.4,PULLBACK
2025-04-02,PULLBACK,122,8,62.86666666666667,7.333333333333333,34.42622950819672,-1071.23,PULLBACK
2025-04-03,PULLBACK,24,9,61.56666666666667,7.4,62.5,1136.0,PULLBACK
2025-04-04,PULLBACK,37,8,61.766666666666666,7.466666666666667,54.054054054054056,-657.5699999999998,PULLBACK
2025-04-07,PULLBACK,224,6,68.0,7.4,79.91071428571429,2143.38,PULLBACK
2025-04-08,PULLBACK,62,9,68.46666666666667,7.3,77.41935483870968,2187.7699999999995,PULLBACK
2025-04-09,PULLBACK,32,5,67.33333333333333,7.166666666666667,37.5,-538.2299999999999,PULLBACK
2025-04-10,PULLBACK,47,10,67.6,7.3,38.297872340425535,-1679.8599999999994,PULLBACK
2025-04-11,PULLBACK,31,6,65.5,7.166666666666667,64.51612903225806,-1.729999999999993,PULLBACK
2025-04-14,PULLBACK,23,9,64.66666666666667,7.3,26.08695652173913,-806.5300000000001,PULLBACK
2025-04-15,PULLBACK,32,10,63.56666666666667,7.433333333333334,43.75,-759.57,PULLBACK
2025-04-16,PULLBACK,23,6,63.03333333333333,7.433333333333334,52.17391304347826,-440.42,PULLBACK
2025-04-17,PULLBACK,17,3,59.5,7.433333333333334,76.47058823529412,302.46000000000004,PULLBACK
2025-04-21,PULLBACK,45,3,58.13333333333333,7.366666666666666,75.55555555555556,320.16,PULLBACK
2025-04-22,PULLBACK,40,6,58.266666666666666,7.366666666666666,62.5,827.1000000000001,PULLBACK
2025-04-23,PULLBACK,47,7,55.6,7.4,59.57446808510638,-329.75,PULLBACK
2025-04-24,PULLBACK,41,7,54.333333333333336,7.333333333333333,78.04878048780488,16.479999999999972,PULLBACK
2025-04-25,PULLBACK,53,6,54.9,7.266666666666667,69.81132075471697,2555.99,PULLBACK
2025-04-28,PULLBACK,32,9,55.03333333333333,7.266666666666667,37.5,-1126.87,PULLBACK
2025-04-29,PULLBACK,12,5,51.733333333333334,7.166666666666667,75.0,65.5,PULLBACK
2025-04-30,PULLBACK,30,6,51.833333333333336,7.066666666666666,50.0,90.93999999999998,PULLBACK
2025-05-01,PULLBACK,28,4,50.3,6.9,35.714285714285715,-1013.89,PULLBACK
2025-05-02,PULLBACK,32,8,50.733333333333334,6.933333333333334,50.0,-1093.97,PULLBACK
2025-05-05,PULLBACK,20,6,50.233333333333334,6.833333333333333,5.0,-1497.28,PULLBACK
2025-05-06,PULLBACK,22,6,50.36666666666667,6.766666666666667,40.909090909090914,-722.0999999999998,PULLBACK
2025-05-07,PULLBACK,82,5,51.166666666666664,6.8,8.536585365853659,-2922.02,PULLBACK
2025-05-08,PULLBACK,17,8,44.0,6.733333333333333,64.70588235294117,447.42,PULLBACK
2025-05-09,PULLBACK,135,11,46.733333333333334,6.8,27.40740740740741,-6587.839999999999,PULLBACK
2025-05-12,PULLBACK,161,11,50.9,6.933333333333334,74.53416149068323,-538.1199999999999,PULLBACK
2025-05-13,PULLBACK,21,8,50.53333333333333,7.0,28.57142857142857,-1334.9,PULLBACK
2025-05-14,PULLBACK,24,7,50.53333333333333,7.066666666666666,29.166666666666668,-1105.81,PULLBACK
2025-05-15,PULLBACK,60,8,48.46666666666667,7.066666666666666,90.0,2846.79,PULLBACK
2025-05-16,PULLBACK,110,13,51.333333333333336,7.2,55.45454545454545,176.93000000000004,PULLBACK
2025-05-19,PULLBACK,43,6,51.53333333333333,7.133333333333334,74.4186046511628,1106.04,PULLBACK
2025-05-20,PULLBACK,62,10,46.13333333333333,7.266666666666667,50.0,-606.6699999999998,PULLBACK
2025-05-21,PULLBACK,166,10,49.6,7.3,87.34939759036145,3858.45,PULLBACK
2025-05-22,PULLBACK,107,11,52.1,7.5,72.89719626168224,-1185.95,PULLBACK
2025-05-23,PULLBACK,95,6,53.7,7.366666666666666,91.57894736842104,3132.7200000000003,PULLBACK
2025-05-27,PULLBACK,53,7,54.43333333333333,7.4,58.490566037735846,-799.55,PULLBACK
2025-05-28,PULLBACK,53,11,55.43333333333333,7.466666666666667,67.9245283018868,61.29999999999996,PULLBACK
2025-05-29,PULLBACK,47,12,55.93333333333333,7.533333333333333,19.148936170212767,-2572.6000000000004,PULLBACK
2025-05-30,PULLBACK,95,8,58.333333333333336,7.6,86.31578947368422,5552.78,PULLBACK
2025-06-02,BREAKOUT,29,6,58.733333333333334,7.7,58.620689655172406,142.73000000000002,PULLBACK
2025-06-03,BREAKOUT,113,11,61.0,7.966666666666667,92.03539823008848,3619.08,PULLBACK
2025-06-04,BREAKOUT,77,9,62.233333333333334,8.066666666666666,33.76623376623377,-2965.73,PULLBACK
2025-06-05,BREAKOUT,43,10,62.1,8.166666666666666,58.13953488372093,516.1699999999998,PULLBACK
2025-06-06,BREAKOUT,167,13,66.3,8.366666666666667,16.766467065868262,-581.5999999999998,PULLBACK
2025-06-09,BREAKOUT,136,13,69.06666666666666,8.6,79.41176470588235,-104.23000000000016,PULLBACK
2025-06-10,BREAKOUT,57,12,69.9,8.7,71.9298245614035,1278.61,PULLBACK
2025-06-11,BREAKOUT,114,16,73.3,9.066666666666666,84.21052631578947,963.34,TRANSITION
2025-06-12,BREAKOUT,93,10,75.4,9.2,26.881720430107524,-4220.040000000001,TRANSITION
2025-06-13,BREAKOUT,152,9,79.53333333333333,9.366666666666667,81.57894736842105,2280.8099999999995,TRANSITION
2025-06-16,BREAKOUT,75,9,80.96666666666667,9.4,82.66666666666667,1874.71,TRANSITION
2025-06-17,BREAKOUT,37,8,81.53333333333333,9.466666666666667,81.08108108108108,1609.24,TRANSITION
2025-06-18,BREAKOUT,67,15,83.03333333333333,9.766666666666667,62.68656716417911,-1153.3300000000002,TRANSITION
2025-06-20,BREAKOUT,167,9,85.86666666666666,9.9,68.26347305389223,-1558.06,TRANSITION
2025-06-23,BREAKOUT,219,13,92.6,10.066666666666666,67.12328767123287,-209.81999999999985,BREAKOUT
2025-06-24,BREAKOUT,99,8,91.4,9.966666666666667,93.93939393939394,1407.1,TRANSITION
2025-06-25,BREAKOUT,44,10,87.5,9.933333333333334,61.36363636363637,-746.4599999999999,TRANSITION
2025-06-26,BREAKOUT,57,11,88.7,10.033333333333333,59.64912280701754,443.24,BREAKOUT
2025-06-27,BREAKOUT,269,12,96.86666666666666,10.2,94.05204460966544,7724.22,BREAKOUT
2025-06-30,BREAKOUT,213,14,101.96666666666667,10.4,60.56338028169014,2622.17,BREAKOUT
2025-07-01,PULLBACK,190,11,104.63333333333334,10.333333333333334,81.05263157894737,15949.47,BREAKOUT
2025-07-02,PULLBACK,112,11,106.93333333333334,10.5,58.92857142857143,-2707.13,BREAKOUT
2025-07-03,PULLBACK,77,14,107.43333333333334,10.633333333333333,63.63636363636363,510.68000000000006,BREAKOUT
2025-07-07,PULLBACK,37,12,103.13333333333334,10.7,75.67567567567568,453.12000000000006,BREAKOUT
2025-07-08,PULLBACK,129,17,103.86666666666666,10.9,86.82170542635659,4346.67,BREAKOUT
2025-07-09,PULLBACK,46,12,102.23333333333333,11.1,58.69565217391305,-218.1200000000001,BREAKOUT
2025-07-10,PULLBACK,143,16,105.23333333333333,11.4,89.5104895104895,1833.3,BREAKOUT
2025-07-11,PULLBACK,58,17,105.4,11.6,82.75862068965517,583.12,BREAKOUT
2025-07-14,PULLBACK,156,17,109.03333333333333,11.766666666666667,19.871794871794872,-5131.509999999999,BREAKOUT
2025-07-15,PULLBACK,122,18,109.93333333333334,12.1,84.42622950819673,5338.31,BREAKOUT
2025-07-16,PULLBACK,33,8,110.06666666666666,12.166666666666666,33.33333333333333,-1685.74,BREAKOUT
2025-07-17,PULLBACK,70,12,108.63333333333334,12.2,84.28571428571429,1955.28,BREAKOUT
2025-07-18,PULLBACK,63,18,108.16666666666667,12.5,68.25396825396825,-268.5800000000001,BREAKOUT
2025-07-21,PULLBACK,42,12,108.13333333333334,12.566666666666666,28.57142857142857,-1105.18,BREAKOUT
2025-07-22,PULLBACK,44,13,104.03333333333333,12.566666666666666,45.45454545454545,-625.12,BREAKOUT
2025-07-23,PULLBACK,18,10,100.1,12.466666666666667,55.55555555555556,-426.46,BREAKOUT
2025-07-24,PULLBACK,31,11,99.23333333333333,12.433333333333334,58.06451612903226,-445.38,BREAKOUT
2025-07-25,PULLBACK,100,12,98.76666666666667,12.3,24.0,-3133.7,BREAKOUT
2025-07-28,PULLBACK,58,9,97.6,12.266666666666667,53.44827586206896,-283.0799999999999,BREAKOUT
2025-07-29,PULLBACK,26,14,93.4,12.433333333333334,50.0,72.75999999999996,BREAKOUT
2025-07-30,PULLBACK,66,11,93.1,12.5,51.51515151515152,-463.84,BREAKOUT
2025-07-31,PULLBACK,45,10,93.36666666666666,12.566666666666666,62.22222222222222,124.60999999999991,BREAKOUT
2025-08-01,BREAKOUT,55,9,92.96666666666667,12.366666666666667,45.45454545454545,59.92999999999998,BREAKOUT
2025-08-04,BREAKOUT,56,8,89.26666666666667,12.333333333333334,69.64285714285714,841.8899999999999,BREAKOUT
2025-08-05,BREAKOUT,66,8,84.16666666666667,12.166666666666666,66.66666666666666,385.6700000000001,BREAKOUT
2025-08-06,BREAKOUT,61,7,82.9,12.133333333333333,63.934426229508205,2015.94,BREAKOUT
2025-08-07,BREAKOUT,48,15,83.03333333333333,12.3,52.083333333333336,-425.18000000000006,BREAKOUT
2025-08-08,BREAKOUT,103,12,84.56666666666666,12.333333333333334,28.155339805825243,-3513.330000000001,BREAKOUT
2025-08-11,BREAKOUT,76,11,78.13333333333334,12.3,73.68421052631578,698.5,TRANSITION
2025-08-12,BREAKOUT,64,12,73.16666666666667,12.233333333333333,73.4375,1293.4399999999998,TRANSITION
2025-08-13,BREAKOUT,87,16,69.73333333333333,12.4,74.71264367816092,-266.7099999999999,TRANSITION
2025-08-14,BREAKOUT,265,13,74.83333333333333,12.466666666666667,92.0754716981132,10828.99,TRANSITION
2025-08-15,BREAKOUT,17,7,72.83333333333333,12.233333333333333,47.05882352941176,24.88000000000001,TRANSITION
2025-08-18,BREAKOUT,66,8,73.8,12.1,57.57575757575758,-1464.27,TRANSITION
2025-08-19,BREAKOUT,118,9,73.43333333333334,11.833333333333334,77.96610169491525,5102.430000000001,TRANSITION
2025-08-20,BREAKOUT,34,11,73.03333333333333,11.8,44.11764705882353,-427.18,TRANSITION
2025-08-21,BREAKOUT,40,11,69.6,11.633333333333333,27.500000000000004,-2069.4100000000003,TRANSITION
2025-08-22,BREAKOUT,51,13,69.36666666666666,11.5,62.74509803921568,-440.15,TRANSITION
2025-08-25,BREAKOUT,46,12,65.7,11.333333333333334,50.0,471.5700000000001,TRANSITION
2025-08-26,BREAKOUT,118,8,65.56666666666666,11.0,82.20338983050848,-243.2800000000001,TRANSITION
2025-08-27,BREAKOUT,39,13,65.76666666666667,11.166666666666666,56.41025641025641,818.2500000000001,TRANSITION
2025-08-28,BREAKOUT,42,8,64.83333333333333,11.033333333333333,38.095238095238095,-1135.95,TRANSITION
2025-08-29,BREAKOUT,140,11,67.4,10.8,78.57142857142857,3604.4,TRANSITION
2025-09-02,BREAKOUT,133,8,70.43333333333334,10.666666666666666,94.73684210526316,3705.04,TRANSITION
2025-09-03,BREAKOUT,154,12,74.1,10.633333333333333,55.1948051948052,-45.95999999999981,TRANSITION
2025-09-04,BREAKOUT,65,12,75.66666666666667,10.7,18.461538461538463,-5042.9400000000005,TRANSITION
2025-09-05,BREAKOUT,98,11,77.9,10.7,83.6734693877551,10184.28,TRANSITION
2025-09-08,BREAKOUT,140,12,79.23333333333333,10.7,72.14285714285714,12358.71,TRANSITION
2025-09-09,BREAKOUT,113,12,81.06666666666666,10.8,13.274336283185844,-1530.2300000000005,BREAKOUT
2025-09-10,BREAKOUT,110,15,83.86666666666666,10.833333333333334,63.63636363636363,-1040.11,BREAKOUT
2025-09-11,BREAKOUT,33,9,82.76666666666667,10.766666666666667,18.181818181818183,-1380.61,BREAKOUT
2025-09-12,BREAKOUT,38,13,82.53333333333333,10.866666666666667,44.73684210526316,-417.53,BREAKOUT
2025-09-15,BREAKOUT,208,11,87.63333333333334,10.933333333333334,15.865384615384617,-696.17,BREAKOUT
2025-09-16,BREAKOUT,130,13,90.1,11.1,47.69230769230769,-281.90000000000003,BREAKOUT
2025-09-17,BREAKOUT,28,8,88.83333333333333,11.1,17.857142857142858,-2131.47,BREAKOUT
2025-09-18,BREAKOUT,46,15,88.33333333333333,11.366666666666667,65.21739130434783,278.92,BREAKOUT
2025-09-19,BREAKOUT,57,11,88.63333333333334,11.233333333333333,61.40350877192983,820.0899999999998,BREAKOUT
2025-09-22,BREAKOUT,120,15,89.2,11.333333333333334,36.66666666666666,1114.5000000000002,BREAKOUT
2025-09-23,BREAKOUT,117,15,90.56666666666666,11.466666666666667,73.50427350427351,886.24,BREAKOUT
2025-09-24,BREAKOUT,78,18,91.03333333333333,11.666666666666666,71.7948717948718,797.7600000000002,BREAKOUT
2025-09-25,BREAKOUT,71,14,90.5,11.6,46.478873239436616,-957.5700000000002,BREAKOUT
2025-09-26,BREAKOUT,50,11,83.33333333333333,11.533333333333333,54.0,355.9099999999999,BREAKOUT
2025-09-29,BREAKOUT,63,21,84.86666666666666,12.0,60.31746031746032,1668.34,BREAKOUT
2025-09-30,BREAKOUT,61,8,84.7,12.0,80.32786885245902,756.7699999999999,BREAKOUT
2025-10-01,BREAKOUT,53,13,82.53333333333333,12.133333333333333,86.79245283018868,625.16,BREAKOUT
2025-10-02,BREAKOUT,85,10,84.23333333333333,12.1,76.47058823529412,980.34,BREAKOUT
2025-10-03,BREAKOUT,48,20,84.5,12.4,54.16666666666666,84.84000000000006,BREAKOUT
2025-10-06,BREAKOUT,64,17,84.93333333333334,12.533333333333333,82.8125,624.39,BREAKOUT
2025-10-07,BREAKOUT,84,19,86.2,12.766666666666667,55.95238095238096,643.0600000000003,BREAKOUT
2025-10-08,BREAKOUT,163,18,87.7,13.1,70.5521472392638,1701.8100000000002,BREAKOUT
2025-10-09,BREAKOUT,59,16,88.36666666666666,13.2,13.559322033898304,-2668.3900000000003,BREAKOUT
2025-10-10,BREAKOUT,110,15,90.63333333333334,13.433333333333334,30.0,-1254.86,BREAKOUT
2025-10-13,BREAKOUT,344,19,97.43333333333334,13.7,42.73255813953488,-9460.45,BREAKOUT
2025-10-14,BREAKOUT,121,20,97.03333333333333,14.1,35.53719008264463,-2731.01,BREAKOUT
2025-10-15,BREAKOUT,122,20,95.96666666666667,14.366666666666667,22.131147540983605,-1215.84,BREAKOUT
2025-10-16,BREAKOUT,71,16,96.16666666666667,14.5,74.64788732394366,699.5599999999997,BREAKOUT
2025-10-17,BREAKOUT,93,14,96.0,14.6,81.72043010752688,1126.0200000000002,BREAKOUT
2025-10-20,BREAKOUT,38,15,92.6,14.7,60.526315789473685,-111.88,BREAKOUT
2025-10-21,BREAKOUT,116,16,92.7,14.833333333333334,87.06896551724138,2501.89,BREAKOUT
2025-10-22,BREAKOUT,49,11,90.66666666666667,14.7,20.40816326530612,-3839.99,BREAKOUT
2025-10-23,BREAKOUT,168,15,95.16666666666667,14.9,47.023809523809526,-772.6300000000001,BREAKOUT
2025-10-24,BREAKOUT,128,10,98.16666666666667,14.8,45.3125,83.32000000000002,BREAKOUT
2025-10-27,BREAKOUT,72,16,93.63333333333334,14.966666666666667,38.88888888888889,-2147.55,BREAKOUT
2025-10-28,BREAKOUT,144,11,94.1,14.9,67.36111111111111,-338.9600000000001,BREAKOUT
2025-10-29,BREAKOUT,37,13,94.4,15.066666666666666,67.56756756756756,-205.44,BREAKOUT
2025-10-30,BREAKOUT,47,16,94.43333333333334,15.1,40.42553191489361,-837.6899999999999,BREAKOUT
2025-10-31,BREAKOUT,42,10,93.93333333333334,15.066666666666666,61.90476190476191,-175.72,BREAKOUT
2025-11-03,REVERSAL,99,15,93.23333333333333,15.066666666666666,82.82828282828282,3783.39,BREAKOUT
2025-11-04,REVERSAL,25,11,90.16666666666667,14.933333333333334,52.0,-344.87,BREAKOUT
2025-11-05,REVERSAL,80,10,90.23333333333333,14.666666666666666,86.25,344.29999999999995,BREAKOUT
2025-11-06,REVERSAL,47,9,89.43333333333334,14.5,87.2340425531915,113.84000000000002,BREAKOUT
2025-11-07,REVERSAL,149,14,92.73333333333333,14.6,16.10738255033557,-9416.41,BREAKOUT
2025-11-10,REVERSAL,154,8,95.76666666666667,14.166666666666666,85.71428571428571,17560.05,BREAKOUT
2025-11-11,REVERSAL,143,7,98.5,14.133333333333333,85.3146853146853,1017.04,BREAKOUT
2025-11-12,REVERSAL,47,12,98.3,14.1,44.680851063829785,-224.6599999999999,BREAKOUT
2025-11-13,REVERSAL,24,8,96.26666666666667,14.033333333333333,50.0,-526.34,BREAKOUT
2025-11-14,REVERSAL,143,16,99.43333333333334,13.9,83.91608391608392,1925.54,BREAKOUT
2025-11-17,REVERSAL,37,9,98.53333333333333,13.633333333333333,64.86486486486487,150.76000000000005,BREAKOUT
2025-11-18,REVERSAL,51,11,97.43333333333334,13.366666666666667,66.66666666666666,-49.87000000000003,BREAKOUT
2025-11-19,REVERSAL,32,10,93.06666666666666,13.1,53.125,-393.50000000000006,BREAKOUT
2025-11-20,REVERSAL,34,8,92.23333333333333,12.833333333333334,52.94117647058824,-206.33,BREAKOUT
2025-11-21,REVERSAL,162,8,93.96666666666667,12.6,29.629629629629623,-9485.2,BREAKOUT
2025-11-24,REVERSAL,27,11,83.4,12.333333333333334,77.77777777777779,164.36,BREAKOUT
2025-11-25,REVERSAL,42,7,80.76666666666667,11.9,64.28571428571429,96.51,BREAKOUT
2025-11-26,REVERSAL,38,13,77.96666666666667,11.666666666666666,55.26315789473685,-235.75000000000009,TRANSITION
2025-11-28,REVERSAL,32,6,76.66666666666667,11.333333333333334,53.125,-683.4300000000001,TRANSITION
2025-12-01,BREAKOUT,79,4,76.2,11.0,60.75949367088608,2625.7800000000007,TRANSITION
2025-12-02,BREAKOUT,136,3,79.46666666666667,10.6,60.29411764705882,-4187.24,TRANSITION
2025-12-03,BREAKOUT,58,5,77.53333333333333,10.233333333333333,29.310344827586203,-1674.34,TRANSITION
2025-12-04,BREAKOUT,81,3,78.6,9.966666666666667,62.96296296296296,949.03,TRANSITION
2025-12-05,BREAKOUT,77,3,75.56666666666666,9.566666666666666,38.961038961038966,-1501.0899999999997,TRANSITION
2025-12-08,BREAKOUT,80,6,73.96666666666667,9.433333333333334,72.5,-1093.8200000000002,TRANSITION
2025-12-09,BREAKOUT,108,7,75.16666666666667,9.133333333333333,75.0,1553.63,TRANSITION
2025-12-10,BREAKOUT,41,8,71.73333333333333,9.033333333333333,75.60975609756098,220.77,TRANSITION
2025-12-11,BREAKOUT,113,11,74.26666666666667,8.966666666666667,17.699115044247787,-9329.21,TRANSITION
2025-12-12,BREAKOUT,33,7,73.8,8.666666666666666,48.48484848484848,-364.95,TRANSITION
2025-12-15,BREAKOUT,83,6,75.16666666666667,8.533333333333333,83.13253012048193,1880.38,TRANSITION
2025-12-16,BREAKOUT,30,5,72.86666666666666,8.2,60.0,32.53,TRANSITION
2025-12-17,BREAKOUT,62,5,74.1,8.0,96.7741935483871,3037.1400000000003,TRANSITION
2025-12-18,BREAKOUT,18,7,72.03333333333333,7.9,55.55555555555556,-506.32,TRANSITION
2025-12-19,BREAKOUT,26,3,71.33333333333333,7.7,42.30769230769231,-587.4499999999999,TRANSITION
2025-12-22,BREAKOUT,62,9,68.43333333333334,7.533333333333333,70.96774193548387,1177.88,PULLBACK
2025-12-23,BREAKOUT,39,3,64.6,7.366666666666666,61.53846153846154,314.01999999999987,PULLBACK
2025-12-24,BREAKOUT,81,6,62.53333333333333,7.333333333333333,76.5432098765432,3649.23,PULLBACK
2025-12-26,BREAKOUT,162,4,66.36666666666666,7.066666666666666,64.19753086419753,3265.38,PULLBACK
2025-12-29,BREAKOUT,29,6,66.53333333333333,7.0,37.93103448275862,-481.15,PULLBACK
2025-12-30,BREAKOUT,56,7,63.63333333333333,6.7,67.85714285714286,221.52,PULLBACK
2025-12-31,BREAKOUT,89,5,65.36666666666666,6.566666666666666,80.89887640449437,1894.71,PULLBACK
2026-01-02,BREAKOUT,87,14,66.56666666666666,6.666666666666667,48.27586206896552,-1684.12,PULLBACK
2026-01-05,BREAKOUT,142,24,70.23333333333333,7.133333333333334,73.94366197183099,-50.15999999999997,TRANSITION
2026-01-06,BREAKOUT,190,28,75.43333333333334,7.8,27.368421052631582,-6717.41,TRANSITION
2026-01-07,BREAKOUT,182,26,76.1,8.4,79.67032967032966,855.3799999999999,TRANSITION
2026-01-08,BREAKOUT,273,21,84.3,8.733333333333333,86.44688644688645,21811.65,TRANSITION
2026-01-09,BREAKOUT,159,28,88.2,9.433333333333334,62.264150943396224,278.14000000000004,TRANSITION
2026-01-12,BREAKOUT,335,26,98.1,9.866666666666667,92.23880597014926,5737.07,TRANSITION
2026-01-13,BREAKOUT,114,28,100.83333333333333,10.6,71.05263157894737,-2.910000000000103,BREAKOUT
2026-01-14,BREAKOUT,163,26,103.63333333333334,11.333333333333334,71.77914110429448,-1980.3600000000008,BREAKOUT
2026-01-15,BREAKOUT,372,24,111.5,12.033333333333333,86.29032258064517,25513.939999999995,BREAKOUT
