trade_date,symbol,run_start_time_et,run_end_time_et,run_minutes,run_gain_pct,pre_time_et,pre_open,pre_high,pre_low,pre_close,pre_volume,pre_trade_count,pre_vwap,pre_rel_vol_30d,pre_range_pct,pre_body_pct,window_5m_return_pct,window_5m_volume_sum,window_5m_green_frac
2026-01-07,ELAB,2026-01-07T09:47:00-05:00,2026-01-07T09:50:00-05:00,4,7.451866154210474,2026-01-07T09:46:00-05:00,5.4,5.4,5.4,5.4,125,5,5.4,0.0738299283696108,0.0,0.0,2.369668246445489,4328,0.4
2026-01-07,EMAT,2026-01-07T09:30:00-05:00,2026-01-07T09:31:00-05:00,2,12.484472049689433,2026-01-07T09:29:00-05:00,16.2,16.2,16.2,16.2,294,10,16.2,,0.0,0.0,7.284768211920523,2167,0.2
2026-01-07,EMAT,2026-01-07T09:51:00-05:00,2026-01-07T09:55:00-05:00,5,10.465116279069765,2026-01-07T09:50:00-05:00,17.98,18.35,17.6806,17.6806,1762,46,18.091661,8.423561206314108,3.7230255839822193,-1.665183537263638,-11.15276381909548,39266,0.0
2026-01-07,EMAT,2026-01-07T10:05:00-05:00,2026-01-07T10:06:00-05:00,2,5.094822888283379,2026-01-07T10:04:00-05:00,18.755,18.925,18.01,18.18,3084,43,18.766935,,4.87869901359637,-3.065849106904822,-1.4634146341463428,10181,0.6
2026-01-07,EMAT,2026-01-07T10:05:00-05:00,2026-01-07T10:07:00-05:00,3,6.267029972752036,2026-01-07T10:04:00-05:00,18.755,18.925,18.01,18.18,3084,43,18.766935,,4.87869901359637,-3.065849106904822,-1.4634146341463428,10181,0.6
2026-01-07,EMAT,2026-01-07T10:05:00-05:00,2026-01-07T10:08:00-05:00,4,8.991825613079008,2026-01-07T10:04:00-05:00,18.755,18.925,18.01,18.18,3084,43,18.766935,,4.87869901359637,-3.065849106904822,-1.4634146341463428,10181,0.6
2026-01-07,EMAT,2026-01-07T10:13:00-05:00,2026-01-07T10:16:00-05:00,4,5.000000000000004,2026-01-07T10:12:00-05:00,20.19,20.19,20.0,20.0,1804,43,20.023155,,0.9410599306587482,-0.9410599306587482,1.2658227848101333,13594,0.4
2026-01-07,EMAT,2026-01-07T11:02:00-05:00,2026-01-07T11:04:00-05:00,3,6.581280788177324,2026-01-07T11:01:00-05:00,20.5,20.5,20.5,20.5,269,11,20.5,1.690165260603259,0.0,0.0,2.551275637818917,5720,0.6
2026-01-07,EMAT,2026-01-07T11:51:00-05:00,2026-01-07T11:54:00-05:00,4,7.5206991720331295,2026-01-07T11:50:00-05:00,21.72,21.75,21.18,21.5049,1841,21,21.663012,,2.6243093922651948,-0.9903314917127055,0.022790697674412996,6803,0.0
2026-01-07,EMAT,2026-01-07T11:51:00-05:00,2026-01-07T11:55:00-05:00,5,6.683072677092938,2026-01-07T11:50:00-05:00,21.72,21.75,21.18,21.5049,1841,21,21.663012,,2.6243093922651948,-0.9903314917127055,0.022790697674412996,6803,0.0
2026-01-07,EVTV,2026-01-07T04:45:00-05:00,2026-01-07T04:47:00-05:00,3,6.256392771905883,2026-01-07T04:44:00-05:00,0.5866,0.5866,0.5866,0.5866,1170,11,0.5866,,0.0,0.0,-2.9129427341939684,28512,0.0
2026-01-07,FJET,2026-01-07T09:30:00-05:00,2026-01-07T09:30:00-05:00,1,5.925925925925912,2026-01-07T09:29:00-05:00,10.91,10.91,10.9,10.9,3936,17,10.908961,0.3712103751695,0.09165902841429685,-0.09165902841429685,-1.8901890189018777,18657,0.2
2026-01-07,FOFO,2026-01-07T10:13:00-05:00,2026-01-07T10:15:00-05:00,3,11.568627450980419,2026-01-07T10:12:00-05:00,5.09,5.09,5.01,5.01,776,12,5.066676,38.324822501365375,1.5717092337917498,-1.5717092337917498,-0.7920792079207928,15477,0.4
2026-01-07,FOFO,2026-01-07T10:28:00-05:00,2026-01-07T10:29:00-05:00,2,7.272727272727275,2026-01-07T10:27:00-05:00,6.28,6.28,5.8,5.8,1823,28,6.059745,73.82638238050609,7.643312101910834,-7.643312101910834,12.998753117206995,33217,0.6
2026-01-07,FOFO,2026-01-07T10:28:00-05:00,2026-01-07T10:30:00-05:00,3,6.6115702479338845,2026-01-07T10:27:00-05:00,6.28,6.28,5.8,5.8,1823,28,6.059745,73.82638238050609,7.643312101910834,-7.643312101910834,12.998753117206995,33217,0.6
2026-01-07,FOFO,2026-01-07T10:28:00-05:00,2026-01-07T10:31:00-05:00,4,6.446280991735542,2026-01-07T10:27:00-05:00,6.28,6.28,5.8,5.8,1823,28,6.059745,73.82638238050609,7.643312101910834,-7.643312101910834,12.998753117206995,33217,0.6
2026-01-07,FOFO,2026-01-07T10:37:00-05:00,2026-01-07T10:37:00-05:00,1,11.111111111111116,2026-01-07T10:36:00-05:00,6.3,6.35,6.3,6.3,1666,14,6.303873,14.799421886996974,0.7936507936507908,0.0,1.7770597738287375,11632,0.6
2026-01-07,FOFO,2026-01-07T10:37:00-05:00,2026-01-07T10:38:00-05:00,2,17.301587301587308,2026-01-07T10:36:00-05:00,6.3,6.35,6.3,6.3,1666,14,6.303873,14.799421886996974,0.7936507936507908,0.0,1.7770597738287375,11632,0.6
2026-01-07,FOFO,2026-01-07T10:40:00-05:00,2026-01-07T10:40:00-05:00,1,10.619469026548668,2026-01-07T10:39:00-05:00,7.19,7.38,6.9901,7.0,4949,48,7.257269,13.441652913545765,5.42280945757997,-2.6425591098748313,8.695652173913038,27781,0.4
2026-01-07,FOFO,2026-01-07T10:40:00-05:00,2026-01-07T10:41:00-05:00,2,7.932996207332477,2026-01-07T10:39:00-05:00,7.19,7.38,6.9901,7.0,4949,48,7.257269,13.441652913545765,5.42280945757997,-2.6425591098748313,8.695652173913038,27781,0.4
2026-01-07,FOFO,2026-01-07T10:40:00-05:00,2026-01-07T10:42:00-05:00,3,8.24905183312261,2026-01-07T10:39:00-05:00,7.19,7.38,6.9901,7.0,4949,48,7.257269,13.441652913545765,5.42280945757997,-2.6425591098748313,8.695652173913038,27781,0.4
2026-01-07,GLUE,2026-01-07T07:09:00-05:00,2026-01-07T07:11:00-05:00,3,5.731775180856991,2026-01-07T07:08:00-05:00,17.97,18.0,17.89,17.93,11036,55,17.991098,,0.6121313299944321,-0.2225932109070626,1.3566986998303943,24915,0.6
2026-01-07,GLUE,2026-01-07T07:13:00-05:00,2026-01-07T07:14:00-05:00,2,6.666666666666665,2026-01-07T07:12:00-05:00,19.05,19.1,18.75,18.81,6832,104,18.928245,,1.8372703412073563,-1.2598425196850498,4.6744574290484175,46220,0.6
2026-01-07,GLUE,2026-01-07T07:13:00-05:00,2026-01-07T07:15:00-05:00,3,7.786666666666675,2026-01-07T07:12:00-05:00,19.05,19.1,18.75,18.81,6832,104,18.928245,,1.8372703412073563,-1.2598425196850498,4.6744574290484175,46220,0.6
2026-01-07,GLUE,2026-01-07T07:21:00-05:00,2026-01-07T07:21:00-05:00,1,5.210918114143914,2026-01-07T07:20:00-05:00,20.54,20.67,20.0,20.18,24043,588,20.191657,,3.261927945472258,-1.752677702044788,0.3980099502487455,132373,0.4
2026-01-07,GLUE,2026-01-07T07:21:00-05:00,2026-01-07T07:22:00-05:00,2,5.8064516129032295,2026-01-07T07:20:00-05:00,20.54,20.67,20.0,20.18,24043,588,20.191657,,3.261927945472258,-1.752677702044788,0.3980099502487455,132373,0.4
2026-01-07,GLUE,2026-01-07T07:21:00-05:00,2026-01-07T07:23:00-05:00,3,7.692307692307687,2026-01-07T07:20:00-05:00,20.54,20.67,20.0,20.18,24043,588,20.191657,,3.261927945472258,-1.752677702044788,0.3980099502487455,132373,0.4
2026-01-07,GLUE,2026-01-07T07:21:00-05:00,2026-01-07T07:24:00-05:00,4,9.330024813895799,2026-01-07T07:20:00-05:00,20.54,20.67,20.0,20.18,24043,588,20.191657,,3.261927945472258,-1.752677702044788,0.3980099502487455,132373,0.4
2026-01-07,GLUE,2026-01-07T07:21:00-05:00,2026-01-07T07:25:00-05:00,5,10.521091811414408,2026-01-07T07:20:00-05:00,20.54,20.67,20.0,20.18,24043,588,20.191657,,3.261927945472258,-1.752677702044788,0.3980099502487455,132373,0.4
2026-01-07,GLUE,2026-01-07T07:49:00-05:00,2026-01-07T07:49:00-05:00,1,5.8980044345897875,2026-01-07T07:48:00-05:00,22.79,22.79,22.57,22.58,9838,400,22.716225,,0.9653356735410219,-0.9214567792891657,1.119570085087318,174915,0.6
2026-01-07,GLUE,2026-01-07T07:49:00-05:00,2026-01-07T07:50:00-05:00,2,8.64745011086474,2026-01-07T07:48:00-05:00,22.79,22.79,22.57,22.58,9838,400,22.716225,,0.9653356735410219,-0.9214567792891657,1.119570085087318,174915,0.6
2026-01-07,GLUE,2026-01-07T07:59:00-05:00,2026-01-07T08:01:00-05:00,3,6.97975010771219,2026-01-07T07:58:00-05:00,23.82,23.89,23.21,23.21,61989,2158,23.537529,,2.85474391267842,-2.5608732157850524,-4.485596707818928,379221,0.2
2026-01-07,GLUE,2026-01-07T07:59:00-05:00,2026-01-07T08:02:00-05:00,4,6.893580353295992,2026-01-07T07:58:00-05:00,23.82,23.89,23.21,23.21,61989,2158,23.537529,,2.85474391267842,-2.5608732157850524,-4.485596707818928,379221,0.2
2026-01-07,GLUE,2026-01-07T09:33:00-05:00,2026-01-07T09:33:00-05:00,1,5.111111111111111,2026-01-07T09:32:00-05:00,22.45,22.57,22.01,22.43,159953,1851,22.305069,254.64423175843717,2.494432071269482,-0.0890868596881941,1.9545454545454533,1043514,0.4
2026-01-07,GLUE,2026-01-07T09:33:00-05:00,2026-01-07T09:34:00-05:00,2,5.844444444444452,2026-01-07T09:32:00-05:00,22.45,22.57,22.01,22.43,159953,1851,22.305069,254.64423175843717,2.494432071269482,-0.0890868596881941,1.9545454545454533,1043514,0.4
2026-01-07,GLUE,2026-01-07T09:43:00-05:00,2026-01-07T09:45:00-05:00,3,5.417322834645666,2026-01-07T09:42:00-05:00,22.46,22.99,22.1212,22.1921,180646,1697,22.603117,135.43620409634704,3.8682101513802163,-1.192787177203922,-5.5856200808338645,982559,0.2
2026-01-07,ICON,2026-01-07T10:38:00-05:00,2026-01-07T10:38:00-05:00,1,6.101466374515407,2026-01-07T10:37:00-05:00,0.5933,0.5933,0.5933,0.5933,111,10,0.5933,1.7821137339261324,0.0,0.0,0.0,2941,0.0
2026-01-07,INBS,2026-01-07T09:31:00-05:00,2026-01-07T09:33:00-05:00,3,6.721915285451208,2026-01-07T09:30:00-05:00,10.87,11.04,10.7501,10.866,4279,42,10.884492,0.07147190663625613,2.666973321067152,-0.03679852805887359,-1.7540687160940371,5271,0.0
2026-01-07,INBS,2026-01-07T09:41:00-05:00,2026-01-07T09:42:00-05:00,2,5.589522625474741,2026-01-07T09:40:00-05:00,11.9,11.9617,11.6,11.8999,15674,73,11.814487,0.7846703098046858,3.0394957983193343,-0.0008403361344518231,3.1187175043327686,94205,0.6
2026-01-07,INBS,2026-01-07T09:41:00-05:00,2026-01-07T09:43:00-05:00,3,8.699354531055747,2026-01-07T09:40:00-05:00,11.9,11.9617,11.6,11.8999,15674,73,11.814487,0.7846703098046858,3.0394957983193343,-0.0008403361344518231,3.1187175043327686,94205,0.6
2026-01-07,INBS,2026-01-07T09:41:00-05:00,2026-01-07T09:44:00-05:00,4,10.700478566684279,2026-01-07T09:40:00-05:00,11.9,11.9617,11.6,11.8999,15674,73,11.814487,0.7846703098046858,3.0394957983193343,-0.0008403361344518231,3.1187175043327686,94205,0.6
2026-01-07,IPSC,2026-01-07T09:35:00-05:00,2026-01-07T09:39:00-05:00,5,5.284210526315802,2026-01-07T09:34:00-05:00,0.935,0.935,0.935,0.935,1000,1,0.935,4.198639735522165,0.0,0.0,1.6304347826086918,44040,0.2
2026-01-07,IPSC,2026-01-07T09:35:00-05:00,2026-01-07T09:40:00-05:00,6,7.36842105263158,2026-01-07T09:34:00-05:00,0.935,0.935,0.935,0.935,1000,1,0.935,4.198639735522165,0.0,0.0,1.6304347826086918,44040,0.2
2026-01-07,IRE,2026-01-07T09:37:00-05:00,2026-01-07T09:41:00-05:00,5,6.517755009163473,2026-01-07T09:36:00-05:00,8.255,8.26,8.13,8.13,36411,227,8.180413,0.7067200138519193,1.574803149606287,-1.5142337976983646,-1.2150668286755706,210106,0.4
2026-01-07,IRE,2026-01-07T09:37:00-05:00,2026-01-07T09:42:00-05:00,6,6.886754160465425,2026-01-07T09:36:00-05:00,8.255,8.26,8.13,8.13,36411,227,8.180413,0.7067200138519193,1.574803149606287,-1.5142337976983646,-1.2150668286755706,210106,0.4
2026-01-07,KDKRW,2026-01-07T10:47:00-05:00,2026-01-07T10:47:00-05:00,1,9.322033898305104,2026-01-07T10:46:00-05:00,1.22,1.22,1.18,1.18,1400,5,1.217143,0.6057679704546681,3.2786885245901667,-3.2786885245901667,-5.600000000000005,14218,0.0
2026-01-07,LUCY,2026-01-07T08:06:00-05:00,2026-01-07T08:07:00-05:00,2,7.345588235294098,2026-01-07T08:05:00-05:00,1.4213,1.43,1.36,1.37,460200,2544,1.386274,,4.925068599169763,-3.6093717019629845,9.600000000000009,1699505,0.8
2026-01-07,LUCY,2026-01-07T08:06:00-05:00,2026-01-07T08:08:00-05:00,3,12.382352941176467,2026-01-07T08:05:00-05:00,1.4213,1.43,1.36,1.37,460200,2544,1.386274,,4.925068599169763,-3.6093717019629845,9.600000000000009,1699505,0.8
2026-01-07,LUCY,2026-01-07T08:16:00-05:00,2026-01-07T08:18:00-05:00,3,11.111111111111116,2026-01-07T08:15:00-05:00,1.51,1.51,1.41,1.44,548804,2426,1.461113,40.72946552268916,6.622516556291397,-4.635761589403978,-4.635761589403975,2990510,0.4
2026-01-07,LUCY,2026-01-07T08:20:00-05:00,2026-01-07T08:20:00-05:00,1,5.012738853503174,2026-01-07T08:19:00-05:00,1.6,1.61,1.55,1.58,841337,3583,1.581879,104.65826659515047,3.7500000000000036,-1.250000000000001,4.635761589403975,3487259,0.6
2026-01-07,LUCY,2026-01-07T08:30:00-05:00,2026-01-07T08:31:00-05:00,2,5.884286653517434,2026-01-07T08:29:00-05:00,1.57,1.5712,1.51,1.52,617518,2394,1.538648,126.61855016694018,3.898089171974517,-3.184713375796181,-3.797468354430378,2160863,0.4
2026-01-07,LUCY,2026-01-07T08:41:00-05:00,2026-01-07T08:43:00-05:00,3,5.10897435897435,2026-01-07T08:40:00-05:00,1.57,1.59,1.55,1.5697,225370,781,1.574096,80.02341091356939,2.5477707006369448,-0.019108280254774963,0.6217948717948785,1475666,0.4
2026-01-07,LUCY,2026-01-07T08:41:00-05:00,2026-01-07T08:44:00-05:00,4,8.339743589743588,2026-01-07T08:40:00-05:00,1.57,1.59,1.55,1.5697,225370,781,1.574096,80.02341091356939,2.5477707006369448,-0.019108280254774963,0.6217948717948785,1475666,0.4
2026-01-07,LUCY,2026-01-07T08:41:00-05:00,2026-01-07T08:45:00-05:00,5,8.974358974358964,2026-01-07T08:40:00-05:00,1.57,1.59,1.55,1.5697,225370,781,1.574096,80.02341091356939,2.5477707006369448,-0.019108280254774963,0.6217948717948785,1475666,0.4
2026-01-07,LUCY,2026-01-07T09:02:00-05:00,2026-01-07T09:05:00-05:00,4,8.176100628930815,2026-01-07T09:01:00-05:00,1.5999,1.61,1.59,1.59,164795,561,1.598175,,1.2500781298831187,-0.6187886742921445,-0.6249999999999978,1115469,0.2
2026-01-07,LUCY,2026-01-07T09:02:00-05:00,2026-01-07T09:06:00-05:00,5,9.333333333333327,2026-01-07T09:01:00-05:00,1.5999,1.61,1.59,1.59,164795,561,1.598175,,1.2500781298831187,-0.6187886742921445,-0.6249999999999978,1115469,0.2
2026-01-07,LUCY,2026-01-07T09:27:00-05:00,2026-01-07T09:30:00-05:00,4,6.885453186964763,2026-01-07T09:26:00-05:00,1.75,1.76,1.73,1.74,466864,1883,1.741348,136.43505710221987,1.7142857142857157,-0.571428571428572,0.05750431282345314,2836619,0.4
2026-01-07,LUCY,2026-01-07T09:27:00-05:00,2026-01-07T09:31:00-05:00,5,10.925915282487498,2026-01-07T09:26:00-05:00,1.75,1.76,1.73,1.74,466864,1883,1.741348,136.43505710221987,1.7142857142857157,-0.571428571428572,0.05750431282345314,2836619,0.4
2026-01-07,LUCY,2026-01-07T09:48:00-05:00,2026-01-07T09:49:00-05:00,2,5.716621253405996,2026-01-07T09:47:00-05:00,1.84,1.87,1.83,1.83,1444579,3732,1.849217,1200.7731660047564,2.1739130434782625,-0.5434782608695656,3.9772727272727293,5556525,0.6
2026-01-07,MBLY,2026-01-07T08:02:00-05:00,2026-01-07T08:02:00-05:00,1,5.052790346907998,2026-01-07T08:01:00-05:00,13.96,13.96,13.3,13.9,21309,290,13.513004,15.19460234401765,4.727793696275072,-0.429799426934101,-0.42979942693409656,285252,0.4
2026-01-07,MNTS,2026-01-07T04:24:00-05:00,2026-01-07T04:27:00-05:00,4,6.108786610878658,2026-01-07T04:23:00-05:00,12.0,12.0,11.81,11.91,8433,145,11.892341,,1.5833333333333293,-0.7499999999999989,-0.4180602006689016,20567,0.6
2026-01-07,MNTS,2026-01-07T04:43:00-05:00,2026-01-07T04:47:00-05:00,5,6.345381526104421,2026-01-07T04:42:00-05:00,12.5,12.53,12.45,12.45,4189,94,12.478755,,0.6400000000000006,-0.40000000000000563,-1.2688342585249868,52289,0.2
2026-01-07,MNTS,2026-01-07T08:01:00-05:00,2026-01-07T08:01:00-05:00,1,12.13235294117645,2026-01-07T08:00:00-05:00,12.58,13.5865,10.87,10.87,408237,4667,12.617273,11.729528672564918,21.593799682034977,-13.593004769475364,-11.554109031733118,426466,0.0
2026-01-07,MNTS,2026-01-07T08:01:00-05:00,2026-01-07T08:02:00-05:00,2,11.948529411764696,2026-01-07T08:00:00-05:00,12.58,13.5865,10.87,10.87,408237,4667,12.617273,11.729528672564918,21.593799682034977,-13.593004769475364,-11.554109031733118,426466,0.0
2026-01-07,MNTS,2026-01-07T09:34:00-05:00,2026-01-07T09:36:00-05:00,3,7.68535262206147,2026-01-07T09:33:00-05:00,11.05,11.1,10.9101,11.05,51877,415,11.023653,0.5451647563396422,1.7185520361990927,0.0,-6.435224386113458,342183,0.0
2026-01-07,MNTS,2026-01-07T09:34:00-05:00,2026-01-07T09:37:00-05:00,4,14.46654611211573,2026-01-07T09:33:00-05:00,11.05,11.1,10.9101,11.05,51877,415,11.023653,0.5451647563396422,1.7185520361990927,0.0,-6.435224386113458,342183,0.0
2026-01-07,MNTS,2026-01-07T09:34:00-05:00,2026-01-07T09:38:00-05:00,5,14.574141048824597,2026-01-07T09:33:00-05:00,11.05,11.1,10.9101,11.05,51877,415,11.023653,0.5451647563396422,1.7185520361990927,0.0,-6.435224386113458,342183,0.0
2026-01-07,MNTS,2026-01-07T09:34:00-05:00,2026-01-07T09:39:00-05:00,6,15.280289330922248,2026-01-07T09:33:00-05:00,11.05,11.1,10.9101,11.05,51877,415,11.023653,0.5451647563396422,1.7185520361990927,0.0,-6.435224386113458,342183,0.0
2026-01-07,MNTS,2026-01-07T09:54:00-05:00,2026-01-07T09:56:00-05:00,3,5.190174326465935,2026-01-07T09:53:00-05:00,12.67,12.71,12.58,12.6301,44249,375,12.634099,0.82275588666951,1.026045777426999,-0.3149171270718183,1.6916264090177213,388386,0.2
2026-01-07,MNTS,2026-01-07T09:58:00-05:00,2026-01-07T10:00:00-05:00,3,5.748865355521926,2026-01-07T09:57:00-05:00,13.3,13.3,12.77,13.2224,213696,1877,13.04131,0.8151773407506051,3.984962406015046,-0.5834586466165439,4.359905288082078,710293,0.6
2026-01-07,NMRA,2026-01-07T08:01:00-05:00,2026-01-07T08:01:00-05:00,1,12.234042553191493,2026-01-07T08:00:00-05:00,2.01,2.1496,1.89,1.89,181001,943,2.073649,7.228774093196278,12.915422885572141,-5.970149253731338,-8.695652173913038,182733,0.0
2026-01-07,NMRA,2026-01-07T08:01:00-05:00,2026-01-07T08:02:00-05:00,2,12.234042553191493,2026-01-07T08:00:00-05:00,2.01,2.1496,1.89,1.89,181001,943,2.073649,7.228774093196278,12.915422885572141,-5.970149253731338,-8.695652173913038,182733,0.0
2026-01-07,NMRA,2026-01-07T09:32:00-05:00,2026-01-07T09:37:00-05:00,6,5.582524271844647,2026-01-07T09:31:00-05:00,2.06,2.075,2.06,2.06,252283,799,2.064278,8.53968872003419,0.7281553398058312,0.0,-0.48309178743960457,375880,0.0
2026-01-07,NMRA,2026-01-07T09:40:00-05:00,2026-01-07T09:41:00-05:00,2,5.026634382566586,2026-01-07T09:39:00-05:00,2.115,2.12,2.06,2.065,61870,411,2.078688,9.847085403460682,2.836879432624116,-2.36406619385344,-1.6666666666666718,743099,0.6
2026-01-07,NMRA,2026-01-07T09:40:00-05:00,2026-01-07T09:42:00-05:00,3,5.4963680387409175,2026-01-07T09:39:00-05:00,2.115,2.12,2.06,2.065,61870,411,2.078688,9.847085403460682,2.836879432624116,-2.36406619385344,-1.6666666666666718,743099,0.6
2026-01-07,NMRA,2026-01-07T09:45:00-05:00,2026-01-07T09:49:00-05:00,5,6.2790697674418805,2026-01-07T09:44:00-05:00,2.1331,2.185,2.1309,2.1309,67449,159,2.165878,12.178441647963655,2.5362148985045256,-0.1031362805306925,3.1912832929782198,404472,0.6
2026-01-07,NMRA,2026-01-07T09:59:00-05:00,2026-01-07T10:03:00-05:00,5,5.967950720885606,2026-01-07T09:58:00-05:00,2.25,2.255,2.24,2.245,66124,332,2.244898,18.779756370187155,0.6666666666666525,-0.2222222222222175,-1.9607843137254832,242014,0.2
2026-01-07,NMRA,2026-01-07T09:59:00-05:00,2026-01-07T10:04:00-05:00,6,8.69080033924028,2026-01-07T09:58:00-05:00,2.25,2.255,2.24,2.245,66124,332,2.244898,18.779756370187155,0.6666666666666525,-0.2222222222222175,-1.9607843137254832,242014,0.2
2026-01-07,NMRA,2026-01-07T09:59:00-05:00,2026-01-07T10:05:00-05:00,7,9.3603535240816,2026-01-07T09:58:00-05:00,2.25,2.255,2.24,2.245,66124,332,2.244898,18.779756370187155,0.6666666666666525,-0.2222222222222175,-1.9607843137254832,242014,0.2
2026-01-07,NMRA,2026-01-07T09:59:00-05:00,2026-01-07T10:06:00-05:00,8,10.253091103870027,2026-01-07T09:58:00-05:00,2.25,2.255,2.24,2.245,66124,332,2.244898,18.779756370187155,0.6666666666666525,-0.2222222222222175,-1.9607843137254832,242014,0.2
2026-01-07,NUAI,2026-01-07T09:37:00-05:00,2026-01-07T09:42:00-05:00,6,5.49777117384842,2026-01-07T09:36:00-05:00,3.4,3.4,3.356,3.3584,16533,39,3.36408,0.5914222528925062,1.2941176470588247,-1.2235294117647018,-1.80116959064327,117372,0.2
2026-01-07,NUAI,2026-01-07T09:37:00-05:00,2026-01-07T09:43:00-05:00,7,5.49777117384842,2026-01-07T09:36:00-05:00,3.4,3.4,3.356,3.3584,16533,39,3.36408,0.5914222528925062,1.2941176470588247,-1.2235294117647018,-1.80116959064327,117372,0.2
2026-01-07,NUAI,2026-01-07T09:37:00-05:00,2026-01-07T09:44:00-05:00,8,5.794947994056465,2026-01-07T09:36:00-05:00,3.4,3.4,3.356,3.3584,16533,39,3.36408,0.5914222528925062,1.2941176470588247,-1.2235294117647018,-1.80116959064327,117372,0.2
2026-01-07,NVVE,2026-01-07T09:37:00-05:00,2026-01-07T09:37:00-05:00,1,15.447761194029841,2026-01-07T09:36:00-05:00,2.7,2.79,2.65,2.6506,58078,390,2.725743,0.7218186186404161,5.18518518518519,-1.8296296296296417,12.313559322033907,467838,0.4
2026-01-07,NVVE,2026-01-07T09:37:00-05:00,2026-01-07T09:38:00-05:00,2,17.910447761194035,2026-01-07T09:36:00-05:00,2.7,2.79,2.65,2.6506,58078,390,2.725743,0.7218186186404161,5.18518518518519,-1.8296296296296417,12.313559322033907,467838,0.4
2026-01-07,NVVE,2026-01-07T09:37:00-05:00,2026-01-07T09:39:00-05:00,3,36.56716417910448,2026-01-07T09:36:00-05:00,2.7,2.79,2.65,2.6506,58078,390,2.725743,0.7218186186404161,5.18518518518519,-1.8296296296296417,12.313559322033907,467838,0.4
2026-01-07,NVVE,2026-01-07T09:43:00-05:00,2026-01-07T09:44:00-05:00,2,7.78816199376946,2026-01-07T09:42:00-05:00,3.35,3.4999,3.16,3.2024,1032805,5303,3.29262,7.152695519576273,10.146268656716408,-4.405970149253736,2.9710610932475845,4672426,0.4
2026-01-07,NVVE,2026-01-07T09:43:00-05:00,2026-01-07T09:45:00-05:00,3,8.09968847352025,2026-01-07T09:42:00-05:00,3.35,3.4999,3.16,3.2024,1032805,5303,3.29262,7.152695519576273,10.146268656716408,-4.405970149253736,2.9710610932475845,4672426,0.4
2026-01-07,NVVE,2026-01-07T09:49:00-05:00,2026-01-07T09:53:00-05:00,5,9.523053977723483,2026-01-07T09:48:00-05:00,3.49,3.5,3.02,3.1599,1169537,7195,3.19194,13.589359882873689,13.753581661891115,-9.458452722063045,-3.954407294832829,4392399,0.6
2026-01-07,NVVE,2026-01-07T10:02:00-05:00,2026-01-07T10:04:00-05:00,3,7.9917967122761,2026-01-07T10:01:00-05:00,3.2301,3.26,3.03,3.1244,520375,2971,3.173762,17.229618383208997,7.120522584440109,-3.2723445094579153,-7.011904761904752,2138386,0.2
2026-01-07,NVVE,2026-01-07T10:02:00-05:00,2026-01-07T10:05:00-05:00,4,12.474765277021183,2026-01-07T10:01:00-05:00,3.2301,3.26,3.03,3.1244,520375,2971,3.173762,17.229618383208997,7.120522584440109,-3.2723445094579153,-7.011904761904752,2138386,0.2
2026-01-07,NVVE,2026-01-07T10:07:00-05:00,2026-01-07T10:07:00-05:00,1,8.076358296622633,2026-01-07T10:06:00-05:00,3.5185,3.6,3.4,3.4027,972890,5931,3.521619,15.0149301904399,5.68424044337076,-3.2911752167116703,9.036434133367521,2325423,0.8
2026-01-07,NVVE,2026-01-07T10:10:00-05:00,2026-01-07T10:12:00-05:00,3,5.131200319097418,2026-01-07T10:09:00-05:00,3.65,3.65,3.45,3.504,725443,3934,3.548005,22.956905897409836,5.479452054794513,-3.9999999999999973,3.362831858407067,4484223,0.4
2026-01-07,NVVE,2026-01-07T10:10:00-05:00,2026-01-07T10:13:00-05:00,4,6.424684463944841,2026-01-07T10:09:00-05:00,3.65,3.65,3.45,3.504,725443,3934,3.548005,22.956905897409836,5.479452054794513,-3.9999999999999973,3.362831858407067,4484223,0.4
2026-01-07,NVVE,2026-01-07T10:32:00-05:00,2026-01-07T10:36:00-05:00,5,6.879656160458447,2026-01-07T10:31:00-05:00,3.5027,3.53,3.46,3.4825,209457,1174,3.49211,20.34093158383475,1.9984583321437703,-0.5766979758472035,-1.9014084507042228,1567592,0.2
2026-01-07,NVVE,2026-01-07T10:32:00-05:00,2026-01-07T10:37:00-05:00,6,9.171919770773629,2026-01-07T10:31:00-05:00,3.5027,3.53,3.46,3.4825,209457,1174,3.49211,20.34093158383475,1.9984583321437703,-0.5766979758472035,-1.9014084507042228,1567592,0.2
2026-01-07,NVVE,2026-01-07T10:32:00-05:00,2026-01-07T10:38:00-05:00,7,10.315186246418339,2026-01-07T10:31:00-05:00,3.5027,3.53,3.46,3.4825,209457,1174,3.49211,20.34093158383475,1.9984583321437703,-0.5766979758472035,-1.9014084507042228,1567592,0.2
2026-01-07,OGN,2026-01-07T09:39:00-05:00,2026-01-07T09:48:00-05:00,10,5.084745762711851,2026-01-07T09:38:00-05:00,8.0,8.0,7.96,7.96,10451,61,7.972015,1.1932533830734524,0.5000000000000004,-0.5000000000000004,-1.7283950617283939,58223,0.2
2026-01-07,OGN,2026-01-07T09:39:00-05:00,2026-01-07T09:49:00-05:00,11,5.084745762711851,2026-01-07T09:38:00-05:00,8.0,8.0,7.96,7.96,10451,61,7.972015,1.1932533830734524,0.5000000000000004,-0.5000000000000004,-1.7283950617283939,58223,0.2
