trade_date,symbol,run_start_time_et,run_end_time_et,run_minutes,run_gain_pct,pre_time_et,pre_open,pre_high,pre_low,pre_close,pre_volume,pre_trade_count,pre_vwap,pre_rel_vol_30d,pre_range_pct,pre_body_pct,pre_return_pct,pre_range_total_pct,pre_volume_sum,pre_green_frac,last5_return_pct,last5_volume_sum,last5_green_frac,last5_range_pct,pre_vol_4_8,pre_trend_pct,pre_range_pct_4_8
2026-01-14,ROLR,2026-01-14T08:25:00-05:00,2026-01-14T08:26:00-05:00,2,11.455847255369921,2026-01-14T08:24:00-05:00,9.13,10.43,8.25,8.35,1354630,23930,9.154915,,23.87732749178532,-8.543263964950723,134.5505617977528,194.6629213483146,6100071,0.3333333333333333,9.007832898172307,4660827,0.4,52.610966057441246,5577.0,1.1235955056179803,2.8089887640449462
2026-01-14,ROLR,2026-01-14T08:25:00-05:00,2026-01-14T08:27:00-05:00,3,11.572792362768492,2026-01-14T08:24:00-05:00,9.13,10.43,8.25,8.35,1354630,23930,9.154915,,23.87732749178532,-8.543263964950723,134.5505617977528,194.6629213483146,6100071,0.3333333333333333,9.007832898172307,4660827,0.4,52.610966057441246,5577.0,1.1235955056179803,2.8089887640449462
2026-01-14,ROLR,2026-01-14T08:25:00-05:00,2026-01-14T08:28:00-05:00,4,44.27207637231503,2026-01-14T08:24:00-05:00,9.13,10.43,8.25,8.35,1354630,23930,9.154915,,23.87732749178532,-8.543263964950723,134.5505617977528,194.6629213483146,6100071,0.3333333333333333,9.007832898172307,4660827,0.4,52.610966057441246,5577.0,1.1235955056179803,2.8089887640449462
2026-01-14,ROLR,2026-01-14T08:25:00-05:00,2026-01-14T08:29:00-05:00,5,55.13126491646776,2026-01-14T08:24:00-05:00,9.13,10.43,8.25,8.35,1354630,23930,9.154915,,23.87732749178532,-8.543263964950723,134.5505617977528,194.6629213483146,6100071,0.3333333333333333,9.007832898172307,4660827,0.4,52.610966057441246,5577.0,1.1235955056179803,2.8089887640449462
2026-01-14,ROLR,2026-01-14T08:25:00-05:00,2026-01-14T08:30:00-05:00,6,63.245823389021474,2026-01-14T08:24:00-05:00,9.13,10.43,8.25,8.35,1354630,23930,9.154915,,23.87732749178532,-8.543263964950723,134.5505617977528,194.6629213483146,6100071,0.3333333333333333,9.007832898172307,4660827,0.4,52.610966057441246,5577.0,1.1235955056179803,2.8089887640449462
2026-01-14,ROLR,2026-01-14T08:32:00-05:00,2026-01-14T08:32:00-05:00,1,6.228299473228405,2026-01-14T08:31:00-05:00,13.64,14.0,12.45,12.57,716743,15355,13.113152,13610.198327359618,11.363636363636369,-7.844574780058652,253.08988764044943,294.9438202247191,11391736,0.43243243243243246,34.58244111349036,4312126,0.8,55.03104925053535,5577.0,1.1235955056179803,2.8089887640449462
2026-01-14,ROLR,2026-01-14T08:32:00-05:00,2026-01-14T08:33:00-05:00,2,41.18750049657955,2026-01-14T08:31:00-05:00,13.64,14.0,12.45,12.57,716743,15355,13.113152,13610.198327359618,11.363636363636369,-7.844574780058652,253.08988764044943,294.9438202247191,11391736,0.43243243243243246,34.58244111349036,4312126,0.8,55.03104925053535,5577.0,1.1235955056179803,2.8089887640449462
2026-01-14,ROLR,2026-01-14T08:40:00-05:00,2026-01-14T08:40:00-05:00,1,9.43750000000001,2026-01-14T08:39:00-05:00,17.16,17.34,15.15,15.9,480941,15775,16.048083,,12.76223776223776,-7.342657342657341,346.6292134831461,487.0786516853933,16313316,0.4444444444444444,-6.25,2117342,0.4,19.16273584905659,5577.0,1.1235955056179803,2.8089887640449462
2026-01-14,ROLR,2026-01-14T08:50:00-05:00,2026-01-14T08:50:00-05:00,1,9.138724523339903,2026-01-14T08:49:00-05:00,15.48,15.54,15.0,15.18,94100,2943,15.258972,,3.48837209302325,-1.9379844961240356,326.4044943820225,487.0786516853933,18543413,0.4,-4.468219005663943,811408,0.2,10.446821900566384,5577.0,1.1235955056179803,2.8089887640449462
2026-01-14,ROLR,2026-01-14T08:53:00-05:00,2026-01-14T08:54:00-05:00,2,9.392380636319508,2026-01-14T08:52:00-05:00,16.26,16.49,15.88,16.26,138564,3990,16.230456,,3.751537515375139,0.0,356.74157303370794,487.0786516853933,19500108,0.39655172413793105,7.539682539682557,1286828,0.4,16.137566137566132,5577.0,1.1235955056179803,2.8089887640449462
2026-01-14,ROLR,2026-01-14T08:58:00-05:00,2026-01-14T08:58:00-05:00,1,6.036585365853675,2026-01-14T08:57:00-05:00,16.48,18.0,16.01,16.37,304974,7004,16.865282,,12.075242718446592,-0.6674757281553363,359.83146067415737,487.0786516853933,21221023,0.3968253968253968,0.604116349244399,1720915,0.4,16.16303152098428,5577.0,1.1235955056179803,2.8089887640449462
2026-01-14,ROLR,2026-01-14T08:58:00-05:00,2026-01-14T08:59:00-05:00,2,6.341463414634174,2026-01-14T08:57:00-05:00,16.48,18.0,16.01,16.37,304974,7004,16.865282,,12.075242718446592,-0.6674757281553363,359.83146067415737,487.0786516853933,21221023,0.3968253968253968,0.604116349244399,1720915,0.4,16.16303152098428,5577.0,1.1235955056179803,2.8089887640449462
2026-01-14,ROLR,2026-01-14T09:30:00-05:00,2026-01-14T09:31:00-05:00,2,8.322580645161292,2026-01-14T09:29:00-05:00,15.9795,15.9795,15.54,15.61,78227,1812,15.707556,21910.154782608697,2.750398948652966,-2.312337682655905,338.48314606741565,487.0786516853933,25196678,0.42105263157894735,-3.5824583075972916,381058,0.4,5.867819641754164,5577.0,1.1235955056179803,2.8089887640449462
2026-01-14,ROLR,2026-01-14T09:52:00-05:00,2026-01-14T09:52:00-05:00,1,6.1430793157076335,2026-01-14T09:51:00-05:00,13.7,14.09,12.57,12.8601,758227,9438,13.198354,184.18004692504408,11.094890510948902,-6.130656934306571,261.2387640449438,487.0786516853933,29672879,0.4095238095238095,-21.727936701156423,1820732,0.0,25.258673158855743,5577.0,1.1235955056179803,2.8089887640449462
2026-01-14,ROLR,2026-01-14T09:52:00-05:00,2026-01-14T09:53:00-05:00,2,7.931570762052886,2026-01-14T09:51:00-05:00,13.7,14.09,12.57,12.8601,758227,9438,13.198354,184.18004692504408,11.094890510948902,-6.130656934306571,261.2387640449438,487.0786516853933,29672879,0.4095238095238095,-21.727936701156423,1820732,0.0,25.258673158855743,5577.0,1.1235955056179803,2.8089887640449462
2026-01-14,ROLR,2026-01-14T09:55:00-05:00,2026-01-14T09:55:00-05:00,1,5.067064083457518,2026-01-14T09:54:00-05:00,13.807,13.92,13.31,13.5,163960,2137,13.646745,328.72994770512327,4.418048815818059,-2.2235098138625364,279.2134831460674,487.0786516853933,30512648,0.4166666666666667,-4.929577464788726,1601214,0.4,11.478873239436613,5577.0,1.1235955056179803,2.8089887640449462
2026-01-14,ROLR,2026-01-14T10:02:00-05:00,2026-01-14T10:02:00-05:00,1,5.200945626477549,2026-01-14T10:01:00-05:00,12.8501,13.14,12.33,12.56,276015,4260,12.752186,200.71222198739386,6.303452891417191,-2.2575699800001474,252.80898876404495,487.0786516853933,32289378,0.40869565217391307,-9.64483802973951,1098153,0.2,15.466846993316885,5577.0,1.1235955056179803,2.8089887640449462
2026-01-14,ROLR,2026-01-14T10:02:00-05:00,2026-01-14T10:03:00-05:00,2,5.484633569739961,2026-01-14T10:01:00-05:00,12.8501,13.14,12.33,12.56,276015,4260,12.752186,200.71222198739386,6.303452891417191,-2.2575699800001474,252.80898876404495,487.0786516853933,32289378,0.40869565217391307,-9.64483802973951,1098153,0.2,15.466846993316885,5577.0,1.1235955056179803,2.8089887640449462
2026-01-14,ROLR,2026-01-14T10:02:00-05:00,2026-01-14T10:04:00-05:00,3,6.422379826635161,2026-01-14T10:01:00-05:00,12.8501,13.14,12.33,12.56,276015,4260,12.752186,200.71222198739386,6.303452891417191,-2.2575699800001474,252.80898876404495,487.0786516853933,32289378,0.40869565217391307,-9.64483802973951,1098153,0.2,15.466846993316885,5577.0,1.1235955056179803,2.8089887640449462
2026-01-14,ROLR,2026-01-14T10:02:00-05:00,2026-01-14T10:05:00-05:00,4,13.71158392434988,2026-01-14T10:01:00-05:00,12.8501,13.14,12.33,12.56,276015,4260,12.752186,200.71222198739386,6.303452891417191,-2.2575699800001474,252.80898876404495,487.0786516853933,32289378,0.40869565217391307,-9.64483802973951,1098153,0.2,15.466846993316885,5577.0,1.1235955056179803,2.8089887640449462
2026-01-14,ROLR,2026-01-14T10:33:00-05:00,2026-01-14T10:34:00-05:00,2,10.898777477880571,2026-01-14T10:32:00-05:00,14.025,14.12,13.2401,13.798,174684,2434,13.703462,638.7653847070885,6.273796791443845,-1.6185383244206795,287.5842696629213,487.0786516853933,35720612,0.43478260869565216,-2.1418439716312077,591938,0.2,9.857446808510645,5577.0,1.1235955056179803,2.8089887640449462
2026-01-14,ROLR,2026-01-14T10:33:00-05:00,2026-01-14T10:35:00-05:00,3,12.14872335204884,2026-01-14T10:32:00-05:00,14.025,14.12,13.2401,13.798,174684,2434,13.703462,638.7653847070885,6.273796791443845,-1.6185383244206795,287.5842696629213,487.0786516853933,35720612,0.43478260869565216,-2.1418439716312077,591938,0.2,9.857446808510645,5577.0,1.1235955056179803,2.8089887640449462
2026-01-14,ROLR,2026-01-14T11:12:00-05:00,2026-01-14T11:13:00-05:00,2,5.7615894039735105,2026-01-14T11:11:00-05:00,14.98,15.2,14.89,14.96,82963,1027,15.071283,193.63199446458236,2.0694259012015936,-0.13351134846461665,320.2247191011236,487.0786516853933,41416980,0.44508670520231214,2.4797917522948465,388874,0.8,5.48020276750239,5577.0,1.1235955056179803,2.8089887640449462
2026-01-14,ROLR,2026-01-14T11:24:00-05:00,2026-01-14T11:25:00-05:00,2,5.293367346938793,2026-01-14T11:23:00-05:00,15.99,16.03,15.7,15.7001,67426,992,15.848383,157.2651330289315,2.063789868667929,-1.8130081300812968,341.01404494382024,487.0786516853933,43276927,0.4486486486486487,-1.8743749999999948,546109,0.2,4.562500000000003,5577.0,1.1235955056179803,2.8089887640449462
2026-01-14,ROLR,2026-01-14T11:24:00-05:00,2026-01-14T11:26:00-05:00,3,5.484693877551017,2026-01-14T11:23:00-05:00,15.99,16.03,15.7,15.7001,67426,992,15.848383,157.2651330289315,2.063789868667929,-1.8130081300812968,341.01404494382024,487.0786516853933,43276927,0.4486486486486487,-1.8743749999999948,546109,0.2,4.562500000000003,5577.0,1.1235955056179803,2.8089887640449462
2026-01-14,ROLR,2026-01-14T11:24:00-05:00,2026-01-14T11:27:00-05:00,4,12.436224489795912,2026-01-14T11:23:00-05:00,15.99,16.03,15.7,15.7001,67426,992,15.848383,157.2651330289315,2.063789868667929,-1.8130081300812968,341.01404494382024,487.0786516853933,43276927,0.4486486486486487,-1.8743749999999948,546109,0.2,4.562500000000003,5577.0,1.1235955056179803,2.8089887640449462
2026-01-14,ROLR,2026-01-14T11:24:00-05:00,2026-01-14T11:28:00-05:00,5,18.813775510204067,2026-01-14T11:23:00-05:00,15.99,16.03,15.7,15.7001,67426,992,15.848383,157.2651330289315,2.063789868667929,-1.8130081300812968,341.01404494382024,487.0786516853933,43276927,0.4486486486486487,-1.8743749999999948,546109,0.2,4.562500000000003,5577.0,1.1235955056179803,2.8089887640449462
2026-01-14,ROLR,2026-01-14T11:53:00-05:00,2026-01-14T11:56:00-05:00,4,5.34140969162995,2026-01-14T11:52:00-05:00,18.46,18.7499,18.0,18.09,72219,1070,18.26192,257.9404952153739,4.062296858071507,-2.004333694474545,408.14606741573033,527.5280898876405,49013423,0.44878048780487806,-5.089192025183619,906292,0.2,10.755508919202523,5577.0,1.1235955056179803,2.8089887640449462
2026-01-14,ROMA,2026-01-14T10:42:00-05:00,2026-01-14T10:45:00-05:00,4,11.557788944723635,2026-01-14T10:41:00-05:00,1.99,1.99,1.99,1.99,138,3,1.99,2.0284066864155736,0.0,0.0,13.068181818181813,19.88636363636364,38345,0.21739130434782608,4.736842105263173,848,0.0,4.736842105263162,1061.0,-1.7045454545454586,1.7045454545454561
2026-01-14,ROMA,2026-01-14T10:42:00-05:00,2026-01-14T10:46:00-05:00,5,7.035175879396971,2026-01-14T10:41:00-05:00,1.99,1.99,1.99,1.99,138,3,1.99,2.0284066864155736,0.0,0.0,13.068181818181813,19.88636363636364,38345,0.21739130434782608,4.736842105263173,848,0.0,4.736842105263162,1061.0,-1.7045454545454586,1.7045454545454561
2026-01-14,ROMA,2026-01-14T10:42:00-05:00,2026-01-14T10:47:00-05:00,6,7.291457286432168,2026-01-14T10:41:00-05:00,1.99,1.99,1.99,1.99,138,3,1.99,2.0284066864155736,0.0,0.0,13.068181818181813,19.88636363636364,38345,0.21739130434782608,4.736842105263173,848,0.0,4.736842105263162,1061.0,-1.7045454545454586,1.7045454545454561
2026-01-14,ROMA,2026-01-14T10:42:00-05:00,2026-01-14T10:48:00-05:00,7,11.557788944723635,2026-01-14T10:41:00-05:00,1.99,1.99,1.99,1.99,138,3,1.99,2.0284066864155736,0.0,0.0,13.068181818181813,19.88636363636364,38345,0.21739130434782608,4.736842105263173,848,0.0,4.736842105263162,1061.0,-1.7045454545454586,1.7045454545454561
2026-01-14,ROMA,2026-01-14T10:42:00-05:00,2026-01-14T10:49:00-05:00,8,11.140703517587935,2026-01-14T10:41:00-05:00,1.99,1.99,1.99,1.99,138,3,1.99,2.0284066864155736,0.0,0.0,13.068181818181813,19.88636363636364,38345,0.21739130434782608,4.736842105263173,848,0.0,4.736842105263162,1061.0,-1.7045454545454586,1.7045454545454561
2026-01-14,ROMA,2026-01-14T10:42:00-05:00,2026-01-14T10:50:00-05:00,9,15.57788944723617,2026-01-14T10:41:00-05:00,1.99,1.99,1.99,1.99,138,3,1.99,2.0284066864155736,0.0,0.0,13.068181818181813,19.88636363636364,38345,0.21739130434782608,4.736842105263173,848,0.0,4.736842105263162,1061.0,-1.7045454545454586,1.7045454545454561
2026-01-14,ROMA,2026-01-14T10:42:00-05:00,2026-01-14T10:51:00-05:00,10,15.57788944723617,2026-01-14T10:41:00-05:00,1.99,1.99,1.99,1.99,138,3,1.99,2.0284066864155736,0.0,0.0,13.068181818181813,19.88636363636364,38345,0.21739130434782608,4.736842105263173,848,0.0,4.736842105263162,1061.0,-1.7045454545454586,1.7045454545454561
2026-01-14,RVSN,2026-01-14T08:00:00-05:00,2026-01-14T08:00:00-05:00,1,5.554280468212069,2026-01-14T07:59:00-05:00,0.4739,0.4739,0.43,0.4395,599442,1610,0.453948,,9.263557712597594,-7.25891538299219,23.802816901408463,41.12676056338029,2238946,0.5,16.36219221604449,2230292,0.8,32.618480275350805,2238946.0,23.802816901408463,41.12676056338029
2026-01-14,RVSN,2026-01-14T08:02:00-05:00,2026-01-14T08:03:00-05:00,2,7.99732679884162,2026-01-14T08:01:00-05:00,0.4598,0.4631,0.4413,0.4493,882877,1256,0.456235,244.61030960266345,4.741191822531532,-2.2836015658982185,26.56338028169014,41.12676056338029,5598494,0.5,4.149281409364858,5097345,0.6,31.03847936949467,2238946.0,23.802816901408463,41.12676056338029
2026-01-14,RVSN,2026-01-14T08:05:00-05:00,2026-01-14T08:05:00-05:00,1,9.164363172443114,2026-01-14T08:04:00-05:00,0.482,0.487,0.4605,0.4721,1074815,1606,0.476489,501.78699184126594,5.497925311203313,-2.0539419087136856,32.98591549295775,41.12676056338029,9491970,0.5333333333333333,8.354372274500822,7253024,0.6,30.73215515262796,2238946.0,23.802816901408463,41.12676056338029
2026-01-14,RVSN,2026-01-14T08:21:00-05:00,2026-01-14T08:21:00-05:00,1,8.20770519262981,2026-01-14T08:20:00-05:00,0.3988,0.3997,0.3526,0.3583,1544698,2409,0.369108,671.7028225709258,11.810431293881638,-10.155466399197588,0.9295774647887445,46.0,27866935,0.41935483870967744,-13.516775283610905,3413839,0.4,18.58556601496499,2238946.0,23.802816901408463,41.12676056338029
2026-01-14,RVSN,2026-01-14T08:21:00-05:00,2026-01-14T08:22:00-05:00,2,8.877721943048567,2026-01-14T08:20:00-05:00,0.3988,0.3997,0.3526,0.3583,1544698,2409,0.369108,671.7028225709258,11.810431293881638,-10.155466399197588,0.9295774647887445,46.0,27866935,0.41935483870967744,-13.516775283610905,3413839,0.4,18.58556601496499,2238946.0,23.802816901408463,41.12676056338029
2026-01-14,RVSN,2026-01-14T08:21:00-05:00,2026-01-14T08:23:00-05:00,3,9.40815187046342,2026-01-14T08:20:00-05:00,0.3988,0.3997,0.3526,0.3583,1544698,2409,0.369108,671.7028225709258,11.810431293881638,-10.155466399197588,0.9295774647887445,46.0,27866935,0.41935483870967744,-13.516775283610905,3413839,0.4,18.58556601496499,2238946.0,23.802816901408463,41.12676056338029
2026-01-14,RVSN,2026-01-14T08:25:00-05:00,2026-01-14T08:26:00-05:00,2,6.188316884502543,2026-01-14T08:24:00-05:00,0.3936,0.3936,0.3729,0.3749,312514,586,0.380569,1125.0153007253678,5.259146341463413,-4.7510162601626,5.605633802816912,46.0,29778405,0.45714285714285713,-5.992978936810422,3456168,0.6,11.810431293881638,2238946.0,23.802816901408463,41.12676056338029
2026-01-14,RVSN,2026-01-14T08:35:00-05:00,2026-01-14T08:35:00-05:00,1,5.040214477211791,2026-01-14T08:34:00-05:00,0.3776,0.389,0.3655,0.3728,317595,501,0.372596,889.7739566691891,6.223516949152548,-1.2711864406779583,5.01408450704226,46.0,31746245,0.4666666666666667,-7.101918764016935,1108425,0.2,10.839770745078491,2238946.0,23.802816901408463,41.12676056338029
2026-01-14,RVSN,2026-01-14T08:35:00-05:00,2026-01-14T08:36:00-05:00,2,5.469168900804289,2026-01-14T08:34:00-05:00,0.3776,0.389,0.3655,0.3728,317595,501,0.372596,889.7739566691891,6.223516949152548,-1.2711864406779583,5.01408450704226,46.0,31746245,0.4666666666666667,-7.101918764016935,1108425,0.2,10.839770745078491,2238946.0,23.802816901408463,41.12676056338029
2026-01-14,RZLT,2026-01-14T09:33:00-05:00,2026-01-14T09:33:00-05:00,1,6.488549618320616,2026-01-14T09:32:00-05:00,2.62,2.64,2.6103,2.62,33444,87,2.623393,0.21314675873618402,1.1335877862595443,0.0,8.264462809917372,9.090909090909099,97316,0.1,5.2208835341365445,76002,0.4,7.630522088353412,577.0,0.0,2.06611570247935
2026-01-14,RZLT,2026-01-14T09:33:00-05:00,2026-01-14T09:34:00-05:00,2,8.030534351145025,2026-01-14T09:32:00-05:00,2.62,2.64,2.6103,2.62,33444,87,2.623393,0.21314675873618402,1.1335877862595443,0.0,8.264462809917372,9.090909090909099,97316,0.1,5.2208835341365445,76002,0.4,7.630522088353412,577.0,0.0,2.06611570247935
2026-01-14,RZLV,2026-01-14T09:46:00-05:00,2026-01-14T09:49:00-05:00,4,5.278174037089878,2026-01-14T09:45:00-05:00,3.5607,3.59,3.505,3.505,178853,336,3.554105,0.9516178779469489,2.387171061869856,-1.5642991546606089,-4.495912806539515,7.629427792915538,5762478,0.29880478087649404,0.5738880918221057,582541,0.8,3.1535150645624013,512050.0,-1.6348773841961872,7.3569482288828345
2026-01-14,RZLV,2026-01-14T09:46:00-05:00,2026-01-14T09:50:00-05:00,5,7.075606276747504,2026-01-14T09:45:00-05:00,3.5607,3.59,3.505,3.505,178853,336,3.554105,0.9516178779469489,2.387171061869856,-1.5642991546606089,-4.495912806539515,7.629427792915538,5762478,0.29880478087649404,0.5738880918221057,582541,0.8,3.1535150645624013,512050.0,-1.6348773841961872,7.3569482288828345
2026-01-14,RZLV,2026-01-14T09:46:00-05:00,2026-01-14T09:51:00-05:00,6,7.315263908701852,2026-01-14T09:45:00-05:00,3.5607,3.59,3.505,3.505,178853,336,3.554105,0.9516178779469489,2.387171061869856,-1.5642991546606089,-4.495912806539515,7.629427792915538,5762478,0.29880478087649404,0.5738880918221057,582541,0.8,3.1535150645624013,512050.0,-1.6348773841961872,7.3569482288828345
2026-01-14,RZLV,2026-01-14T09:46:00-05:00,2026-01-14T09:52:00-05:00,7,7.885877318116985,2026-01-14T09:45:00-05:00,3.5607,3.59,3.505,3.505,178853,336,3.554105,0.9516178779469489,2.387171061869856,-1.5642991546606089,-4.495912806539515,7.629427792915538,5762478,0.29880478087649404,0.5738880918221057,582541,0.8,3.1535150645624013,512050.0,-1.6348773841961872,7.3569482288828345
2026-01-14,SAGT,2026-01-14T09:07:00-05:00,2026-01-14T09:07:00-05:00,1,7.060773480662985,2026-01-14T09:06:00-05:00,1.95,1.95,1.95,1.95,100,1,1.95,,0.0,0.0,5.978260869565211,13.36956521739129,13143,0.3125,0.5154639175257714,3480,0.2,11.340206185567009,,,
2026-01-14,SAGT,2026-01-14T09:07:00-05:00,2026-01-14T09:08:00-05:00,2,6.077348066298338,2026-01-14T09:06:00-05:00,1.95,1.95,1.95,1.95,100,1,1.95,,0.0,0.0,5.978260869565211,13.36956521739129,13143,0.3125,0.5154639175257714,3480,0.2,11.340206185567009,,,
2026-01-14,SEGG,2026-01-14T08:35:00-05:00,2026-01-14T08:35:00-05:00,1,5.859649122807031,2026-01-14T08:34:00-05:00,0.5599,0.56,0.5599,0.5599,10015,8,0.55991,60.42100656455142,0.017860332202196825,0.0,8.76068376068375,14.219114219114203,138062,0.5172413793103449,1.3026958567034619,14782,0.2,1.3207888547132414,18704.0,7.634032634032639,7.634032634032634
2026-01-14,SEGG,2026-01-14T08:37:00-05:00,2026-01-14T08:38:00-05:00,2,9.025915996425372,2026-01-14T08:36:00-05:00,0.6036,0.6036,0.5595,0.5595,32555,79,0.581893,,7.306163021868792,-7.306163021868792,8.68298368298368,21.658896658896644,230813,0.5161290322580645,0.10735373054213682,105981,0.2,11.343710860619076,18704.0,7.634032634032639,7.634032634032634
2026-01-14,SEGG,2026-01-14T08:37:00-05:00,2026-01-14T08:39:00-05:00,3,39.08847184986595,2026-01-14T08:36:00-05:00,0.6036,0.6036,0.5595,0.5595,32555,79,0.581893,,7.306163021868792,-7.306163021868792,8.68298368298368,21.658896658896644,230813,0.5161290322580645,0.10735373054213682,105981,0.2,11.343710860619076,18704.0,7.634032634032639,7.634032634032634
2026-01-14,SEGG,2026-01-14T08:41:00-05:00,2026-01-14T08:41:00-05:00,1,8.18914081145583,2026-01-14T08:40:00-05:00,0.779,0.779,0.6704,0.6708,634557,1874,0.718791,,13.94094993581515,-13.889602053915285,30.303030303030276,56.17715617715617,1307903,0.5428571428571428,11.133200795228614,1109645,0.6,40.88800530152419,18704.0,7.634032634032639,7.634032634032634
2026-01-14,SEGG,2026-01-14T08:41:00-05:00,2026-01-14T08:42:00-05:00,2,39.275059665871126,2026-01-14T08:40:00-05:00,0.779,0.779,0.6704,0.6708,634557,1874,0.718791,,13.94094993581515,-13.889602053915285,30.303030303030276,56.17715617715617,1307903,0.5428571428571428,11.133200795228614,1109645,0.6,40.88800530152419,18704.0,7.634032634032639,7.634032634032634
2026-01-14,SEGG,2026-01-14T08:41:00-05:00,2026-01-14T08:43:00-05:00,3,43.198090692124104,2026-01-14T08:40:00-05:00,0.779,0.779,0.6704,0.6708,634557,1874,0.718791,,13.94094993581515,-13.889602053915285,30.303030303030276,56.17715617715617,1307903,0.5428571428571428,11.133200795228614,1109645,0.6,40.88800530152419,18704.0,7.634032634032639,7.634032634032634
2026-01-14,SEGG,2026-01-14T08:45:00-05:00,2026-01-14T08:45:00-05:00,1,6.158870873673172,2026-01-14T08:44:00-05:00,0.9606,0.9824,0.85,0.85,1934408,4220,0.896911,,13.783052259004796,-11.513637310014579,65.1126651126651,106.68220668220667,7142770,0.5641025641025641,9.114249037227218,6469424,0.6,57.53530166880616,18704.0,7.634032634032639,7.634032634032634
2026-01-14,SEGG,2026-01-14T08:48:00-05:00,2026-01-14T08:48:00-05:00,1,11.262998013786651,2026-01-14T08:47:00-05:00,0.8772,0.8912,0.82,0.8626,725527,2146,0.852246,,8.116735066119476,-1.6643866849065148,67.56021756021755,106.68220668220667,10428925,0.5476190476190477,-7.614865588518793,6855993,0.4,21.420156367141487,18704.0,7.634032634032639,7.634032634032634
2026-01-14,SEGG,2026-01-14T08:52:00-05:00,2026-01-14T08:52:00-05:00,1,5.6563500533617805,2026-01-14T08:51:00-05:00,0.9436,0.9643,0.92,0.9404,1007168,2341,0.94138,12923.901652892562,4.694785926239932,-0.3391267486222955,82.67288267288266,106.68220668220667,15637921,0.5434782608695652,7.204742362061101,5934523,0.4,16.450068399452817,18704.0,7.634032634032639,7.634032634032634
2026-01-14,SEGG,2026-01-14T08:56:00-05:00,2026-01-14T08:57:00-05:00,2,7.346938775510203,2026-01-14T08:55:00-05:00,0.8919,0.9167,0.8761,0.8891,567406,1454,0.896266,104410.925,4.552079829577303,-0.3139365399708515,72.7078477078477,106.68220668220667,20882185,0.54,-5.7757524374735025,6251432,0.4,14.518863925392116,18704.0,7.634032634032639,7.634032634032634
2026-01-14,SEGG,2026-01-14T08:56:00-05:00,2026-01-14T08:58:00-05:00,3,8.117913832199552,2026-01-14T08:55:00-05:00,0.8919,0.9167,0.8761,0.8891,567406,1454,0.896266,104410.925,4.552079829577303,-0.3139365399708515,72.7078477078477,106.68220668220667,20882185,0.54,-5.7757524374735025,6251432,0.4,14.518863925392116,18704.0,7.634032634032639,7.634032634032634
2026-01-14,SEGG,2026-01-14T09:00:00-05:00,2026-01-14T09:00:00-05:00,1,9.493047191503345,2026-01-14T08:59:00-05:00,0.9537,0.9539,0.91,0.9214,705929,1666,0.931161,,4.603124672328819,-3.3868092691622103,78.98212898212897,106.68220668220667,23747402,0.5555555555555556,3.307545688978575,3432623,0.6,9.519004372687517,18704.0,7.634032634032639,7.634032634032634
2026-01-14,SEGG,2026-01-14T09:18:00-05:00,2026-01-14T09:19:00-05:00,2,6.572049610024289,2026-01-14T09:17:00-05:00,0.785,0.7978,0.77,0.7842,408343,950,0.781739,,3.5414012738853415,-0.10191082802548063,52.33100233100232,106.68220668220667,40052922,0.5277777777777778,-4.956974912131851,2669398,0.4,9.27160344200703,18704.0,7.634032634032639,7.634032634032634
2026-01-14,SEGG,2026-01-14T09:18:00-05:00,2026-01-14T09:20:00-05:00,3,6.277969569108821,2026-01-14T09:17:00-05:00,0.785,0.7978,0.77,0.7842,408343,950,0.781739,,3.5414012738853415,-0.10191082802548063,52.33100233100232,106.68220668220667,40052922,0.5277777777777778,-4.956974912131851,2669398,0.4,9.27160344200703,18704.0,7.634032634032639,7.634032634032634
2026-01-14,SEGG,2026-01-14T09:27:00-05:00,2026-01-14T09:29:00-05:00,3,9.279256654947265,2026-01-14T09:26:00-05:00,0.8026,0.8033,0.7913,0.7964,163291,502,0.79745,18793.70750110963,1.4951407924246214,-0.7724894094193849,54.700854700854684,106.68220668220667,42342223,0.5185185185185185,-3.64186327888687,1004163,0.2,4.682395644283116,18704.0,7.634032634032639,7.634032634032634
2026-01-14,SEGG,2026-01-14T09:32:00-05:00,2026-01-14T09:32:00-05:00,1,10.642806687073225,2026-01-14T09:31:00-05:00,0.853,0.868,0.835,0.8513,1418723,2130,0.852632,3415.982303737017,3.868698710433767,-0.19929660023447066,65.36519036519036,106.68220668220667,46637040,0.5232558139534884,6.893520843797085,4294817,0.6,11.99146157709694,18704.0,7.634032634032639,7.634032634032634
2026-01-14,SEGG,2026-01-14T09:34:00-05:00,2026-01-14T09:34:00-05:00,1,7.690648258008825,2026-01-14T09:33:00-05:00,0.938,0.95,0.8867,0.9237,4027343,6627,0.917863,5147.260629104736,6.748400852878456,-1.5245202558635373,79.4289044289044,106.68220668220667,53607690,0.5227272727272727,11.801016702977485,10917464,0.4,14.984265311062686,18704.0,7.634032634032639,7.634032634032634
